flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL20265,N24924,B6,ORD,MIA,Boeing 737,9,392.6,38.1,13.09,2519,3555,3139,200,142,83,7198,5,6,10,1199,179,4383,124,12678,66,70,20,10,1,Cloudy,66,59,5,7,0,Clear,1,1,0,75,0,0,None,0
FL20266,N10551,NK,IAH,SEA,Airbus A320,11,320.3,63.5,9.56,2326,2731,3270,193,163,74,4900,11,2,8,1872,251,2140,10,13901,71,25,11,10,0,Clear,74,48,8,10,0,Clear,0,0,0,72,1,1,Maintenance,0
FL20267,N89742,DL,MCO,IAH,Boeing 777,14,395.2,32.4,14.17,2068,2636,2962,215,157,78,2043,12,2,10,852,125,4065,105,7968,40,89,17,10,0,Clear,33,40,15,10,0,Clear,0,0,0,64,0,0,None,0
FL20268,N89392,DL,PHX,IAH,Airbus A330,8,350.8,52.8,12.12,2180,3358,2998,253,128,89,1339,9,1,19,1007,156,1802,59,2828,59,44,11,9,0,Cloudy,73,44,20,10,0,Clear,0,0,0,72,0,0,None,0
FL20269,N17273,AS,DEN,JFK,Airbus A320,16,384.3,35.1,19.22,2668,2770,3419,196,128,73,9594,3,4,21,1621,231,4061,120,8513,52,55,40,3,1,Rainy,63,34,12,10,0,Clear,0,2,0,65,0,0,None,45
FL20270,N74611,UA,LAS,IAH,Airbus A330,19,463.1,32.4,11.54,2490,3106,2738,182,196,60,1716,11,5,21,1219,177,3850,173,10982,67,67,24,8,0,Clear,57,65,12,10,0,Clear,0,0,0,61,0,0,None,0
FL20271,N94117,AA,JFK,DFW,Airbus A320,9,287.1,55.5,10.63,2255,2869,3223,183,145,86,3757,3,6,17,1388,186,4471,11,1729,54,26,17,10,0,Clear,56,69,6,10,0,Cloudy,1,0,0,76,0,0,None,0
FL20272,N13406,AS,CLT,EWR,Boeing 787,4,404.7,33.9,9.23,2433,2503,2860,212,131,88,1327,2,4,19,528,95,3839,120,9674,30,31,21,8,0,Cloudy,46,87,19,7,0,Clear,0,0,0,84,0,0,None,15
FL20273,N76206,B6,DEN,PHX,Boeing 737,0,285.6,51.6,14.58,2378,3071,2913,222,146,96,8579,6,6,5,601,97,718,45,2084,93,28,21,10,0,Clear,97,28,11,9,0,Clear,0,0,0,87,0,0,None,0
FL20274,N30978,B6,IAH,JFK,Boeing 737,6,301.6,50.4,11.01,2552,2372,2584,202,171,99,2634,8,4,10,1415,192,4185,25,9518,73,20,15,9,0,Clear,75,37,20,8,0,Clear,1,0,1,77,0,0,None,90
FL20275,N56917,NK,CLT,ORD,Boeing 737,14,353.3,46.9,16.23,2304,3078,2937,226,62,70,5252,12,4,11,599,100,3706,34,3504,34,49,37,3,1,Snowy,34,50,14,9,0,Clear,0,0,0,59,0,1,Weather,0
FL20276,N17247,WN,PHX,SFO,Boeing 737,9,384.0,41.9,13.24,2389,3121,3053,185,147,100,7273,4,5,5,650,111,3502,112,7975,59,63,20,9,0,Clear,54,82,23,10,0,Clear,1,0,0,67,0,0,None,30
FL20277,N33863,AA,ATL,EWR,Airbus A330,3,331.9,41.5,9.61,2537,3258,3249,199,177,100,3156,1,3,16,744,123,3731,86,12882,37,31,24,9,0,Cloudy,47,47,20,7,0,Clear,0,0,1,78,0,0,None,0
FL20278,N75336,AS,MCO,ORD,Boeing 737,22,367.3,34.6,16.45,2381,2846,3092,166,164,60,4625,2,3,13,1006,151,1572,60,5521,45,56,15,9,0,Clear,37,46,20,7,0,Clear,0,0,2,50,0,0,None,0
FL20279,N14120,F9,PHX,ORD,Airbus A330,18,357.9,42.5,12.49,2430,2730,2733,171,148,86,3086,2,3,12,1437,208,3709,83,4711,37,60,17,10,0,Clear,44,70,9,7,0,Clear,2,0,0,58,1,1,Maintenance,0
FL20280,N97073,B6,DFW,BOS,Boeing 777,17,346.2,42.1,14.84,3105,2476,2695,184,153,80,8270,3,6,19,1559,207,632,51,2449,70,54,22,10,0,Cloudy,53,54,19,9,0,Cloudy,1,0,1,66,0,0,None,0
FL20281,N85725,B6,MIA,ATL,Boeing 787,8,337.7,46.2,16.12,2572,2827,3261,208,134,76,6585,12,4,14,596,96,1034,11,3147,41,80,5,1,1,Foggy,36,65,23,10,0,Cloudy,2,0,1,82,0,1,Weather,0
FL20282,N81139,DL,MCO,IAH,Boeing 777,13,375.1,31.6,12.69,2588,3200,3317,183,187,88,4286,2,2,14,852,140,2323,35,7411,32,87,12,2,1,Foggy,36,69,15,9,0,Clear,1,0,0,65,0,1,Weather,0
FL20283,N43131,AS,SFO,JFK,Boeing 777,9,400.7,40.7,11.41,2319,2524,2656,199,179,90,5459,8,6,17,2580,330,3651,130,2311,97,74,19,7,0,Clear,76,78,6,8,1,Cloudy,0,0,1,71,0,0,None,0
FL20284,N28310,WN,PHX,CLT,Boeing 787,11,350.3,27.1,13.8,2392,2987,3072,188,182,80,8382,8,3,6,1769,245,1625,32,2521,96,51,9,2,1,Foggy,88,32,44,4,1,Rainy,0,0,0,70,0,0,None,15
FL20285,N24867,F9,SEA,EWR,Boeing 787,0,373.7,41.9,15.2,2600,3533,3155,222,168,90,7069,3,2,9,2395,310,4805,139,14463,67,84,16,8,0,Cloudy,63,24,12,7,0,Clear,0,0,0,92,0,0,None,30
FL20286,N94726,B6,MCO,EWR,Boeing 787,9,352.0,57.9,12.74,2634,3581,2945,214,165,76,7203,7,2,10,938,140,1724,29,11058,90,63,22,10,0,Cloudy,74,40,7,8,0,Clear,0,1,0,74,0,0,None,0
FL20287,N36030,AA,LAX,MCO,Airbus A320,8,430.8,36.2,16.24,2315,3036,3085,208,164,100,7358,11,0,21,2213,304,1217,161,5124,72,39,11,10,0,Clear,55,52,17,7,0,Cloudy,0,0,1,80,0,0,None,30
FL20288,N48449,DL,ATL,IAH,Embraer E175,4,284.1,53.5,13.68,2626,2813,3213,189,139,78,8054,2,4,12,687,109,3723,84,12208,27,73,15,1,1,Foggy,38,45,30,4,1,Snowy,0,0,0,74,0,0,None,15
FL20289,N40928,F9,JFK,PHX,Embraer E175,7,334.3,34.6,14.16,2703,2744,2673,196,164,90,3690,10,0,12,2148,288,4511,39,9792,51,46,14,9,0,Clear,62,35,20,9,0,Clear,1,1,0,66,0,0,None,0
FL20290,N93406,DL,DFW,LAS,Airbus A320,1,315.8,37.4,8.6,2560,3181,3039,216,196,89,9654,10,6,8,1053,146,3296,50,6605,50,80,5,8,0,Cloudy,58,50,9,8,0,Clear,2,1,0,83,0,0,None,0
FL20291,N32450,WN,SFO,DEN,Boeing 737,9,363.2,44.0,16.23,2270,3143,2566,204,175,88,6106,2,5,5,965,147,1050,113,9245,47,63,44,2,1,Rainy,40,36,17,9,0,Clear,2,0,1,75,0,1,Weather,0
FL20292,N61941,AA,ATL,SEA,Boeing 777,5,409.1,26.9,15.73,2409,2970,2932,222,142,89,5664,9,1,15,2177,300,3145,151,5566,57,42,13,8,0,Clear,67,69,19,7,0,Cloudy,0,1,1,86,0,0,None,0
FL20293,N89073,F9,ORD,SEA,Embraer E175,2,306.1,56.1,15.39,2907,3327,3146,192,147,100,4685,1,2,15,1716,232,2547,16,3610,30,87,16,3,1,Rainy,45,23,7,10,0,Clear,1,0,1,78,0,0,None,15
FL20294,N53249,WN,BOS,IAH,Embraer E175,3,345.8,22.5,10.93,2548,3188,3240,249,173,76,4055,2,5,11,1594,213,1109,128,14210,41,70,22,8,0,Cloudy,40,83,43,5,1,Rainy,0,1,0,80,0,1,Weather,0
FL20295,N63562,WN,JFK,MCO,Boeing 737,19,321.3,47.6,15.47,2546,3190,3122,213,158,69,5330,3,3,17,945,136,205,18,4849,72,68,11,7,0,Cloudy,62,69,5,8,0,Cloudy,0,0,0,51,0,0,None,90
FL20296,N94976,WN,MIA,ATL,Airbus A330,3,383.2,41.6,13.42,2714,3140,2875,189,175,86,5816,11,2,16,596,102,3150,157,8228,55,22,18,7,0,Clear,61,58,20,9,0,Clear,1,0,2,80,0,0,None,0
FL20297,N22125,B6,SEA,PHX,Airbus A330,10,418.1,32.8,16.61,2333,3172,2697,190,207,92,7091,8,5,17,1107,168,4452,118,6875,93,32,20,7,0,Clear,72,26,10,8,1,Cloudy,0,1,0,69,0,0,None,15
FL20298,N48920,F9,MCO,IAH,Airbus A330,19,397.9,42.6,13.02,2381,3427,3091,179,88,74,8194,9,0,8,852,135,601,53,8493,55,53,21,7,0,Clear,59,65,13,8,0,Cloudy,0,1,0,62,0,0,None,0
FL20299,N42857,F9,LAS,PHX,Airbus A320,9,368.9,14.3,12.67,2706,3073,3294,195,115,72,838,10,6,20,255,55,596,77,7889,61,76,15,7,0,Cloudy,73,81,23,8,0,Cloudy,1,0,3,72,0,0,None,0
FL20300,N54453,UA,PHX,SFO,Boeing 737,11,449.4,32.9,17.27,2377,3176,2968,215,160,68,8811,1,4,15,650,103,3825,171,4687,40,54,39,4,1,Rainy,39,37,11,7,0,Clear,1,0,1,72,0,1,Weather,0
FL20301,N94124,AS,LAX,SFO,Boeing 737,17,387.0,37.9,18.54,2675,3432,2761,169,154,60,8550,3,5,16,337,65,1421,68,13603,73,64,20,3,1,Rainy,51,21,7,1,1,Foggy,0,0,0,59,0,0,None,0
FL20302,N33741,UA,JFK,SEA,Boeing 787,9,410.9,17.6,16.6,3067,2933,2758,201,190,91,8024,7,2,15,2415,320,759,175,7332,85,42,11,7,1,Cloudy,72,50,18,8,0,Cloudy,0,0,0,74,1,1,Maintenance,0
FL20303,N33125,AA,LAX,ORD,Embraer E175,9,309.2,40.2,10.91,2685,3016,2966,192,122,100,8885,9,0,17,1741,238,2591,14,1790,52,66,6,7,0,Clear,60,30,25,4,1,Rainy,2,1,1,70,0,0,None,0
FL20304,N80862,F9,MCO,IAH,Embraer E175,0,338.0,32.0,8.04,2664,3006,2914,198,151,98,200,12,3,7,852,124,492,129,11735,38,21,28,3,1,Snowy,38,62,5,10,0,Clear,5,1,0,82,0,1,Weather,0
FL20305,N49826,WN,ATL,JFK,Embraer E175,8,385.4,39.8,14.78,2298,3232,3298,199,144,90,241,10,6,20,759,123,961,159,6092,71,43,8,7,0,Clear,72,44,18,9,0,Clear,2,0,1,70,0,0,None,60
FL20306,N74557,WN,PHX,DEN,Boeing 777,19,424.8,36.3,16.28,2800,3412,2820,173,204,78,8929,3,2,7,601,106,1758,161,11054,53,27,17,7,0,Cloudy,57,46,8,7,0,Cloudy,0,0,0,65,0,0,None,0
FL20307,N35604,AA,EWR,LAX,Airbus A330,11,389.7,25.9,17.23,2811,2360,3477,205,138,70,8281,1,1,13,2448,323,548,151,6542,45,70,13,3,1,Foggy,46,21,16,10,0,Cloudy,1,0,0,66,0,1,Weather,0
FL20308,N52363,F9,MCO,BOS,Boeing 787,9,363.2,34.2,17.12,2511,3690,2961,181,111,78,9006,1,0,7,1122,170,1331,43,2822,25,40,10,8,0,Clear,32,50,43,2,1,Snowy,0,0,0,75,1,0,None,60
FL20309,N89234,B6,BOS,SEA,Airbus A330,14,404.5,38.6,12.04,2803,3063,3093,206,127,87,9691,5,4,14,2488,332,128,177,5957,69,26,18,8,1,Cloudy,70,80,23,10,1,Cloudy,0,0,0,69,0,0,None,60
FL20310,N79367,F9,JFK,DEN,Boeing 777,19,397.1,62.7,20.32,2431,2918,3227,213,152,66,8940,2,2,6,1621,221,280,109,11050,42,88,17,7,0,Cloudy,49,83,6,8,0,Clear,0,1,0,59,0,0,None,0
FL20311,N68274,F9,DFW,LAS,Boeing 777,8,413.7,37.1,8.21,2562,2897,2690,174,185,96,869,8,2,6,1053,160,4369,162,5811,85,87,15,9,0,Clear,83,60,5,10,0,Clear,2,0,0,73,0,0,None,15
FL20312,N22772,AS,IAH,ATL,Airbus A320,19,370.7,46.6,15.5,2515,2982,3119,155,180,70,5926,8,0,21,687,105,85,89,10434,83,81,23,9,0,Cloudy,84,24,37,3,1,Rainy,3,0,0,55,0,0,None,0
FL20313,N11436,AA,PHX,BOS,Boeing 787,10,393.3,29.9,13.17,2595,3116,2852,189,132,85,7385,6,5,20,2294,304,4282,145,6960,88,73,22,9,0,Clear,70,55,12,2,1,Foggy,0,0,2,72,0,0,None,15
FL20314,N99935,AS,CLT,DFW,Airbus A330,4,430.0,18.5,8.68,2593,2781,3080,199,119,76,7294,5,2,13,933,141,3129,166,6054,51,36,20,9,0,Clear,54,61,22,10,0,Clear,1,1,1,80,0,0,None,0
FL20315,N58340,B6,PHX,MIA,Embraer E175,14,317.1,37.5,11.3,2409,2765,3185,187,135,90,1013,10,5,9,1968,274,2413,5,13967,50,56,19,7,0,Cloudy,52,57,8,10,0,Cloudy,3,0,2,56,0,0,None,0
FL20316,N87563,NK,ORD,EWR,Boeing 777,14,421.0,44.3,14.25,2778,3162,2816,215,123,76,4513,11,6,6,717,107,658,140,4295,68,80,21,7,1,Cloudy,67,20,9,8,0,Clear,2,0,1,67,0,0,None,60
FL20317,N49043,AS,JFK,BOS,Boeing 787,6,297.8,49.2,15.1,2293,3227,3241,180,141,91,8198,12,3,11,186,42,3700,4,9192,42,60,5,8,0,Cloudy,46,31,29,4,1,Snowy,0,1,0,81,0,1,Weather,0
FL20318,N25677,F9,SFO,MCO,Boeing 737,6,351.4,41.2,14.22,2536,2944,3137,201,157,94,2011,1,5,6,2441,321,2883,108,784,37,30,13,1,1,Foggy,38,66,21,10,0,Clear,2,0,0,74,0,0,None,15
FL20319,N49925,DL,MIA,SFO,Airbus A330,5,331.3,35.1,14.11,2489,3028,3184,214,166,97,8799,3,5,21,2581,346,4027,56,11029,67,32,13,7,0,Clear,50,47,6,1,1,Foggy,0,0,1,77,0,0,None,0
FL20320,N68676,F9,EWR,ORD,Embraer E175,6,392.7,37.9,8.87,2670,3109,3123,221,120,86,1363,9,4,22,717,117,635,167,7300,68,36,21,8,0,Clear,74,59,20,9,0,Clear,0,2,0,77,0,0,None,0
FL20321,N37282,WN,MCO,IAH,Boeing 777,15,403.9,32.9,19.84,2473,3112,2848,197,170,77,5142,7,0,15,852,128,882,99,12508,94,35,6,10,0,Clear,97,39,12,3,1,Foggy,1,0,1,69,0,1,Weather,0
FL20322,N73605,UA,ORD,MIA,Boeing 787,8,334.6,37.8,19.27,2493,3346,2852,236,137,79,8146,10,5,10,1199,177,3120,61,8936,63,76,20,7,0,Cloudy,73,22,20,8,0,Clear,3,0,0,78,1,0,None,0
FL20323,N24888,DL,LAS,ORD,Airbus A320,7,303.4,33.9,15.3,2236,2932,2836,208,119,87,4772,11,6,6,1510,203,4779,13,9923,65,77,15,8,0,Clear,71,75,22,7,0,Cloudy,1,1,1,80,0,0,None,0
FL20324,N69895,AS,ATL,DEN,Boeing 777,10,350.0,40.3,13.51,2453,2918,3407,202,159,98,1239,11,3,11,1197,169,3697,60,9290,69,45,8,10,0,Clear,59,70,19,8,0,Clear,1,1,0,76,0,0,None,15
FL20325,N64997,DL,IAH,DFW,Airbus A320,3,322.9,45.6,17.28,2972,3002,2735,217,147,98,6071,5,5,19,224,60,4871,50,10790,53,46,19,8,0,Cloudy,58,66,18,7,0,Cloudy,0,0,1,80,0,0,None,0
FL20326,N26708,F9,DEN,CLT,Boeing 777,15,440.2,57.9,14.73,1924,2782,3087,201,144,81,9577,7,4,22,1334,195,4516,166,8002,75,75,29,5,1,Rainy,87,63,5,8,0,Cloudy,0,1,0,67,0,1,Weather,0
FL20327,N32695,AS,SEA,LAS,Boeing 737,17,412.5,48.8,9.37,2203,3011,3048,216,140,80,5827,8,2,22,866,123,1258,97,12863,80,81,14,7,0,Cloudy,71,74,16,9,0,Clear,1,0,0,63,1,0,None,0
FL20328,N48196,B6,JFK,SEA,Airbus A330,6,329.2,35.6,8.7,2787,3063,2742,198,162,100,7433,8,4,22,2415,318,3765,6,1885,82,63,14,7,0,Clear,93,78,24,10,0,Cloudy,0,0,0,74,0,0,None,0
FL20329,N74395,NK,ORD,IAH,Boeing 787,2,337.1,52.6,17.7,2325,2880,2816,195,113,73,3738,2,6,7,925,146,3866,104,14850,49,64,16,10,0,Cloudy,40,66,40,3,1,Rainy,1,0,0,87,0,0,None,60
FL20330,N59792,AA,BOS,MIA,Boeing 777,17,436.0,39.8,14.82,2576,2588,3056,224,128,93,3169,5,2,20,1260,175,3774,171,7712,68,70,19,8,0,Clear,54,82,5,8,0,Cloudy,0,0,0,65,0,0,None,30
FL20331,N95828,WN,SFO,JFK,Airbus A320,16,359.0,41.9,11.24,2630,3041,2933,189,138,100,1777,12,5,10,2580,332,854,84,3440,34,49,11,10,0,Clear,48,28,15,7,0,Clear,1,3,1,66,1,1,Maintenance,0
FL20332,N74120,F9,ORD,PHX,Embraer E175,1,312.5,31.8,12.06,2299,2868,2849,175,162,84,6903,1,5,20,1437,195,2350,73,10615,40,33,29,4,1,Rainy,27,37,22,9,0,Clear,1,1,0,79,0,1,Weather,0
FL20333,N46617,F9,PHX,EWR,Boeing 787,10,332.2,44.2,12.26,2903,3648,2946,202,109,85,8878,12,0,18,2128,279,3600,11,2090,43,77,18,10,0,Cloudy,38,83,5,9,0,Cloudy,0,0,1,81,0,0,None,0
FL20334,N10530,UA,IAH,DFW,Boeing 737,13,354.1,44.5,14.2,2532,2864,2890,204,158,81,5811,4,0,10,224,50,2909,69,10832,52,60,22,10,0,Clear,71,83,13,8,0,Cloudy,1,1,0,65,0,0,None,0
FL20335,N46699,NK,EWR,MCO,Airbus A320,11,426.7,34.7,14.77,2437,3170,3062,217,177,90,9821,1,6,21,938,142,4017,142,2334,41,30,14,7,0,Clear,32,79,19,8,0,Clear,0,0,1,70,1,1,Maintenance,0
FL20336,N70660,UA,JFK,SEA,Boeing 737,0,349.3,36.6,12.94,2721,2653,3289,193,160,100,8571,1,6,16,2415,315,3223,145,9131,41,88,18,3,1,Rainy,47,75,18,7,0,Cloudy,1,0,0,82,0,1,Weather,0
FL20337,N82853,WN,CLT,MCO,Boeing 787,9,374.4,38.9,17.01,2276,3014,2856,204,173,92,6891,4,1,8,469,79,4671,73,4799,74,44,16,10,0,Clear,66,63,19,7,0,Clear,0,0,0,74,0,0,None,0
FL20338,N48720,WN,LAS,JFK,Embraer E175,4,365.0,49.7,9.79,2673,2822,3098,218,163,96,201,4,2,5,2242,299,1503,61,6254,54,30,6,7,0,Clear,60,40,18,8,0,Clear,2,0,1,74,0,0,None,0
FL20339,N13110,DL,SFO,ORD,Boeing 737,16,329.1,49.7,8.25,2341,2582,3203,190,156,69,3410,11,2,17,1841,259,4275,3,9799,72,84,5,10,0,Clear,55,24,14,8,0,Clear,0,1,0,65,0,0,None,0
FL20340,N16970,NK,MCO,CLT,Boeing 787,2,384.3,33.9,10.1,2537,3435,3461,180,119,71,3999,2,1,10,469,82,1212,97,2565,46,50,5,8,0,Clear,41,47,13,8,0,Cloudy,0,1,0,87,0,1,Operational,0
FL20341,N16033,AA,IAH,LAX,Boeing 787,4,356.0,38.9,10.18,2631,3172,3319,178,170,97,7754,5,1,12,1376,190,4618,149,14162,67,85,6,7,0,Clear,71,23,23,8,0,Clear,0,0,0,89,0,0,None,30
FL20342,N50287,F9,MCO,SEA,Airbus A320,19,465.3,26.6,11.25,2486,3189,2710,188,141,74,5985,3,3,5,2550,343,729,179,14811,69,25,15,10,0,Cloudy,69,53,7,8,0,Cloudy,1,0,0,63,0,0,None,0
FL20343,N88131,UA,DEN,DFW,Airbus A330,19,369.3,43.8,12.7,2519,2874,2994,214,168,71,6609,3,2,14,640,109,4010,35,10433,53,56,24,9,0,Cloudy,54,58,24,7,0,Cloudy,1,0,0,56,0,0,None,0
FL20344,N60503,NK,IAH,MIA,Airbus A330,5,401.8,37.1,10.76,2773,3126,2957,171,196,99,3797,11,4,6,962,153,4667,123,8596,66,66,5,7,0,Clear,71,53,10,9,0,Clear,1,0,2,74,1,0,None,0
FL20345,N68209,UA,PHX,SFO,Boeing 777,13,340.7,54.9,17.59,2424,2806,3131,208,131,68,7692,7,6,22,650,116,4223,5,6679,81,41,31,4,1,Rainy,85,63,23,8,0,Clear,0,0,0,70,0,0,None,30
FL20346,N90802,F9,MIA,DEN,Airbus A320,6,394.0,30.3,14.42,2679,2708,2806,226,131,78,4976,6,1,16,1707,238,2925,162,10459,75,78,13,9,0,Cloudy,90,23,16,10,0,Clear,0,1,1,76,1,0,None,15
FL20347,N41957,B6,CLT,MIA,Airbus A320,10,330.0,49.8,13.31,2777,2724,2937,202,113,80,2939,11,1,19,651,103,701,14,1197,70,81,24,9,0,Clear,60,50,17,8,0,Clear,1,0,0,70,0,0,None,0
FL20348,N98225,F9,ORD,LAX,Airbus A320,15,343.0,36.2,8.94,2462,2856,2946,177,224,66,1346,12,5,19,1741,235,2597,5,6027,49,27,8,10,0,Clear,40,48,6,8,0,Clear,0,0,0,68,0,0,None,0
FL20349,N54133,AS,LAS,ATL,Embraer E175,4,309.5,31.3,14.68,2794,2669,3151,188,189,98,8996,7,6,22,1742,229,1742,43,12549,87,41,8,10,0,Clear,75,39,28,4,1,Rainy,0,0,0,75,0,0,None,30
FL20350,N37371,F9,MCO,LAS,Boeing 777,18,384.0,29.2,19.09,2087,2762,3025,182,144,87,4949,3,0,13,2035,279,2942,96,10028,70,49,21,9,0,Clear,55,84,14,7,0,Clear,0,0,0,67,1,1,Maintenance,0
FL20351,N60945,NK,MIA,BOS,Boeing 777,20,470.8,27.4,17.56,2596,2933,3123,197,174,80,8316,2,3,22,1260,176,1063,178,7745,35,82,19,10,0,Clear,35,86,22,9,0,Clear,0,1,0,55,1,0,None,0
FL20352,N81939,WN,ORD,DFW,Airbus A330,9,406.2,47.2,9.56,2594,3277,2837,195,193,79,964,6,1,7,801,130,3766,104,539,98,61,10,9,0,Clear,96,66,5,8,0,Clear,2,0,0,75,0,0,None,60
FL20353,N97738,DL,ATL,LAX,Airbus A320,12,378.2,41.4,11.14,2626,3188,3120,203,209,72,131,10,2,15,1942,272,4724,97,12970,63,41,9,9,0,Cloudy,63,28,17,7,1,Cloudy,0,0,0,68,0,0,None,0
FL20354,N29745,WN,LAS,PHX,Boeing 787,1,313.5,39.5,18.82,2083,3329,2856,201,128,87,9250,7,0,14,255,63,4232,51,11501,89,61,19,10,0,Cloudy,83,54,24,8,0,Clear,0,0,0,85,1,0,None,0
FL20355,N58394,UA,DEN,CLT,Boeing 737,18,364.2,36.6,11.68,2740,2579,2729,220,123,66,1104,3,2,22,1334,190,3980,37,5281,60,70,15,8,0,Clear,71,23,17,7,0,Cloudy,2,0,0,62,0,0,None,15
FL20356,N32311,B6,SFO,ORD,Embraer E175,5,348.3,20.0,13.16,2775,2967,3083,193,124,91,3767,8,5,8,1841,242,983,111,13003,88,45,13,9,0,Clear,81,73,30,4,1,Rainy,2,0,0,74,0,0,None,90
FL20357,N45707,DL,DEN,PHX,Airbus A330,17,445.0,26.3,15.3,2437,2947,2911,211,169,68,7679,4,0,15,601,108,243,139,14234,66,25,22,7,0,Clear,51,39,19,9,1,Cloudy,1,0,0,62,0,1,Weather,0
FL20358,N99133,B6,SFO,DEN,Airbus A330,18,361.8,48.0,15.99,2324,2999,3051,185,123,76,7374,6,2,14,965,135,3397,28,13183,74,72,20,3,1,Rainy,82,33,24,8,0,Clear,0,0,2,55,0,0,None,0
FL20359,N18580,UA,LAX,EWR,Embraer E175,10,393.4,33.6,6.07,2622,3312,3011,184,162,77,3891,2,0,13,2448,325,1332,141,13570,37,66,10,7,0,Clear,35,43,32,5,1,Rainy,2,0,0,65,0,0,None,0
FL20360,N25270,B6,CLT,JFK,Airbus A320,15,366.9,42.3,12.5,2620,2721,3260,221,168,83,9700,2,2,5,541,87,4372,49,5623,40,74,9,8,0,Clear,33,62,36,5,1,Snowy,2,1,2,67,1,1,Maintenance,0
FL20361,N53706,NK,PHX,CLT,Boeing 737,18,351.1,33.0,20.79,2524,2712,3063,224,150,61,7347,11,1,9,1769,247,3301,46,13023,66,47,21,8,0,Clear,71,61,10,7,0,Cloudy,0,0,0,60,0,0,None,0
FL20362,N98554,B6,PHX,IAH,Boeing 737,2,401.9,46.4,13.66,2851,3013,2612,188,125,100,9831,1,6,5,1007,152,1241,161,11970,25,33,27,2,1,Rainy,43,43,36,4,1,Rainy,2,0,0,80,0,1,Weather,0
FL20363,N85773,UA,DFW,MCO,Airbus A330,19,416.0,34.8,10.68,2817,3103,2990,201,156,64,5024,2,0,19,983,146,3058,108,11664,29,60,40,4,1,Rainy,33,68,19,9,0,Cloudy,2,0,0,60,1,1,Maintenance,0
FL20364,N96435,B6,MIA,MCO,Airbus A330,18,343.4,30.0,14.97,2153,2861,3219,210,122,88,8257,1,0,15,192,61,1190,42,7131,39,20,9,8,0,Clear,44,22,7,9,0,Clear,1,0,0,58,0,0,None,15
FL20365,N16308,UA,MIA,EWR,Airbus A330,3,311.4,39.5,11.77,2504,2842,2762,188,146,97,4978,12,1,17,1087,160,4618,59,14260,45,30,9,7,0,Clear,29,43,21,10,0,Clear,0,0,1,82,0,0,None,90
FL20366,N43576,DL,PHX,JFK,Boeing 777,12,338.8,44.1,11.14,2558,2550,3058,210,202,82,2525,2,5,19,2148,279,4437,22,10217,37,21,29,2,1,Snowy,36,56,40,2,1,Snowy,1,1,0,68,0,1,Weather,0
FL20367,N48068,AA,EWR,BOS,Boeing 787,10,382.5,37.6,10.75,2426,2676,2682,177,172,80,3848,11,5,21,200,56,1203,106,1415,50,26,13,10,0,Clear,73,23,9,9,0,Clear,0,0,0,80,0,0,None,0
FL20368,N86032,F9,DEN,MCO,Boeing 777,16,436.8,28.9,11.84,2351,2895,3138,207,148,72,537,7,1,7,1544,212,4696,173,1325,87,56,35,5,1,Rainy,91,69,12,9,0,Cloudy,0,0,1,62,0,0,None,0
FL20369,N74365,AA,BOS,LAS,Airbus A320,1,280.0,40.6,18.01,2634,3040,3123,214,132,94,8489,2,3,10,2375,307,866,57,5706,35,32,20,9,0,Clear,34,79,12,1,1,Foggy,0,0,0,86,0,1,Weather,0
FL20370,N14641,DL,MIA,ATL,Embraer E175,8,369.3,18.7,15.87,2392,3368,3108,189,132,97,7560,6,4,20,596,107,2364,123,10884,95,74,5,8,0,Cloudy,87,23,15,7,0,Cloudy,2,0,2,66,0,0,None,0
FL20371,N87475,UA,JFK,LAX,Airbus A330,19,468.3,40.9,20.01,2822,3325,2748,202,137,78,6572,12,6,19,2469,332,2212,152,6201,40,66,15,9,0,Cloudy,33,50,8,9,0,Clear,3,0,0,59,0,1,Weather,0
FL20372,N69598,UA,ATL,BOS,Embraer E175,5,379.7,38.1,17.57,2392,2929,2954,185,170,76,8089,12,4,21,945,147,1299,99,4990,33,21,19,9,0,Clear,40,69,23,10,0,Clear,1,0,1,71,0,0,None,15
FL20373,N52778,F9,CLT,PHX,Embraer E175,10,328.8,44.0,10.33,2003,3457,2668,206,147,76,6134,3,2,20,1769,241,4197,28,9136,72,44,8,10,0,Cloudy,71,83,17,7,0,Cloudy,1,1,0,62,0,0,None,60
FL20374,N82716,AS,JFK,LAX,Airbus A320,1,364.8,22.6,11.17,2475,3375,3212,180,125,91,1899,8,0,9,2469,319,303,143,12683,71,44,16,10,0,Clear,72,37,21,9,0,Clear,0,0,0,88,0,0,None,15
