flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL20658,N62712,UA,ATL,DFW,Embraer E175,13,358.0,47.4,10.26,2679,2798,2843,206,171,73,477,3,5,14,729,122,711,38,13177,65,67,7,9,0,Cloudy,51,88,17,9,0,Clear,2,0,0,57,0,0,None,30
FL20659,N60273,AA,PHX,DFW,Embraer E175,7,360.6,41.4,17.77,2509,3013,2946,160,134,77,8860,6,0,5,865,128,4844,72,9599,74,63,14,7,0,Clear,76,53,16,8,0,Clear,1,1,0,66,1,0,None,30
FL20660,N48062,AA,IAH,ORD,Airbus A330,17,356.4,33.3,12.21,2675,2939,3047,190,87,82,4182,2,4,8,925,135,1833,28,14808,38,72,42,3,1,Rainy,35,22,15,2,1,Rainy,1,0,1,62,0,1,Weather,0
FL20661,N89130,NK,EWR,JFK,Airbus A320,12,339.0,44.2,8.17,2254,2682,2808,207,129,84,3582,2,2,10,21,33,4054,53,3552,44,86,36,2,1,Snowy,46,36,13,10,0,Cloudy,1,0,2,71,0,1,Weather,0
FL20662,N94558,UA,LAS,ORD,Boeing 737,16,388.2,38.0,19.15,2263,2321,3153,183,99,92,7966,7,1,14,1510,215,814,116,14417,82,38,12,10,0,Clear,89,73,9,7,0,Clear,0,0,0,59,0,0,None,30
FL20663,N40319,WN,IAH,SFO,Airbus A320,11,344.9,43.2,14.36,2500,2572,2956,207,108,86,131,10,6,17,1632,230,4999,36,1015,64,30,19,9,0,Cloudy,54,54,12,7,0,Cloudy,1,0,0,68,0,0,None,60
FL20664,N83753,DL,BOS,ORD,Embraer E175,11,407.9,45.1,15.11,2376,2102,2810,160,115,80,8252,3,3,20,864,139,4270,146,7585,71,70,20,7,0,Clear,62,87,14,8,0,Clear,2,0,0,61,1,1,Maintenance,0
FL20665,N44834,WN,LAX,ATL,Embraer E175,8,388.7,35.6,16.88,2844,2867,3295,182,146,90,7818,9,2,20,1942,265,2308,173,10507,50,59,16,10,0,Clear,54,88,24,9,0,Cloudy,0,0,0,67,0,0,None,0
FL20666,N65484,UA,SEA,DEN,Embraer E175,11,408.1,37.4,13.53,2505,3218,3311,199,166,90,836,8,6,16,1022,156,3838,165,5608,83,87,21,10,0,Clear,83,25,9,8,0,Clear,4,0,0,67,0,0,None,0
FL20667,N38505,UA,MCO,DFW,Boeing 737,4,338.3,44.6,20.49,3043,3188,2921,200,146,82,8101,5,5,10,983,153,3409,69,13074,59,82,12,8,0,Cloudy,56,42,7,7,0,Clear,0,0,1,81,0,0,None,0
FL20668,N82914,F9,PHX,DFW,Airbus A330,8,314.3,38.2,20.55,2578,2795,3225,186,98,90,9047,12,1,17,865,124,4706,50,10962,36,81,12,10,0,Clear,33,54,12,8,0,Clear,0,0,0,72,0,0,None,0
FL20669,N88296,DL,SFO,DFW,Embraer E175,9,304.1,38.3,11.87,2435,3326,3271,232,169,94,6319,9,6,16,1461,197,3809,26,2025,53,44,19,10,0,Clear,67,50,18,8,0,Cloudy,1,0,0,65,0,0,None,0
FL20670,N20401,WN,MCO,LAX,Airbus A330,5,372.2,32.7,14.36,2359,3230,2718,179,128,88,5422,8,3,10,2213,304,1077,166,2023,82,23,20,4,1,Rainy,95,25,14,9,0,Clear,0,1,0,81,0,0,None,0
FL20671,N76348,AS,DFW,PHX,Airbus A320,11,414.5,36.5,12.19,2404,3296,2468,214,137,93,5238,11,0,16,865,127,1761,106,3013,55,75,44,3,1,Rainy,58,68,13,7,0,Clear,0,0,0,66,0,0,None,30
FL20672,N75030,UA,PHX,JFK,Airbus A330,7,334.2,43.5,9.75,2809,2731,2760,179,153,95,2259,6,5,5,2148,290,1390,24,2611,73,59,23,7,0,Clear,96,68,6,8,0,Cloudy,0,0,0,73,0,0,None,0
FL20673,N66670,WN,DFW,EWR,Boeing 737,0,325.7,47.1,5.24,2317,2485,3308,210,152,95,1304,3,0,10,1369,190,3054,46,11960,72,60,6,7,0,Clear,68,71,5,7,0,Clear,0,0,1,88,0,0,None,0
FL20674,N21394,UA,PHX,JFK,Boeing 737,14,386.1,31.5,12.07,2802,3128,2928,210,179,94,3368,4,6,22,2148,294,3839,79,13420,69,80,18,7,0,Clear,56,51,10,10,0,Cloudy,0,0,0,62,0,0,None,30
FL20675,N36730,F9,ORD,JFK,Embraer E175,4,272.0,46.1,14.5,2103,2362,3254,175,153,91,4661,6,0,16,738,113,218,4,9106,76,29,21,10,0,Cloudy,86,70,23,10,0,Cloudy,0,0,0,79,0,0,None,90
FL20676,N50602,NK,ATL,ORD,Boeing 777,11,366.9,46.8,12.94,2454,2866,3108,193,158,71,7000,6,4,6,606,109,506,73,9436,85,47,8,7,0,Cloudy,88,22,23,7,0,Clear,1,0,0,76,0,0,None,45
FL20677,N61411,DL,MCO,SEA,Airbus A320,3,385.5,37.2,16.99,2496,3882,2559,201,138,100,8895,10,3,21,2550,345,3766,106,3907,74,77,8,8,0,Clear,69,33,15,10,0,Cloudy,0,0,1,83,1,1,Maintenance,0
FL20678,N24138,AA,DFW,IAH,Airbus A330,6,303.8,37.7,18.15,2492,3214,2360,200,121,93,9571,1,6,11,224,65,4895,15,3283,30,62,16,9,0,Clear,39,60,19,8,0,Cloudy,0,0,1,80,1,1,Maintenance,0
FL20679,N70012,AA,SFO,DEN,Boeing 737,18,355.7,48.2,13.52,2372,3122,3293,175,197,76,1820,9,5,7,965,136,4642,10,11437,68,40,18,7,0,Cloudy,54,73,17,8,0,Clear,2,0,0,58,0,0,None,30
FL20680,N25354,WN,DEN,JFK,Airbus A330,16,371.6,53.6,14.49,2656,2842,3198,188,154,80,7946,9,4,12,1621,216,722,32,7851,68,54,23,8,0,Clear,73,77,6,8,0,Cloudy,2,0,1,66,0,0,None,0
FL20681,N71266,AS,CLT,SFO,Boeing 737,8,360.5,36.2,13.77,2510,3118,2903,195,161,86,392,4,0,8,2291,307,3600,77,9981,58,35,8,7,0,Clear,67,21,22,10,0,Clear,1,2,2,76,0,0,None,15
FL20682,N60045,AA,DEN,MCO,Boeing 737,22,422.5,44.2,9.39,2649,3102,2848,189,135,60,2407,6,2,10,1544,220,2574,105,11820,81,59,5,9,1,Cloudy,95,74,16,9,1,Cloudy,2,1,0,55,0,1,Weather,0
FL20683,N45710,AS,IAH,PHX,Airbus A320,3,353.5,45.4,13.37,2432,3124,2642,205,138,73,6241,8,4,6,1007,143,4701,126,5031,83,43,6,9,0,Cloudy,93,38,18,7,0,Cloudy,1,0,0,82,0,0,None,0
FL20684,N99744,UA,SEA,EWR,Boeing 777,19,411.4,30.5,11.76,2146,3395,3255,196,99,64,4575,10,0,20,2395,320,4673,123,1345,71,40,24,9,0,Cloudy,68,69,17,7,0,Clear,0,0,0,62,0,0,None,0
FL20685,N25481,F9,MIA,CLT,Boeing 787,1,284.5,35.0,13.35,2345,2956,3031,197,149,100,5376,1,1,9,651,107,305,38,11099,27,67,37,4,1,Snowy,30,43,17,7,0,Clear,0,0,0,93,0,0,None,45
FL20686,N37468,WN,IAH,JFK,Airbus A330,19,391.7,32.6,23.52,2506,3488,2786,203,191,70,8853,12,4,5,1415,199,1196,58,8789,37,89,8,8,0,Clear,25,88,37,4,1,Snowy,1,0,2,59,1,1,Maintenance,0
FL20687,N19386,AS,IAH,ORD,Boeing 737,4,369.8,43.1,13.51,2823,3202,3188,206,135,82,6883,3,4,10,925,142,269,157,10286,73,35,17,2,1,Rainy,72,84,18,10,0,Clear,0,0,0,76,0,0,None,120
FL20688,N74547,AS,SEA,DEN,Airbus A320,3,357.4,24.4,14.2,2438,3304,3038,222,114,86,8890,8,0,9,1022,148,3795,174,14731,71,46,20,7,0,Clear,95,67,21,10,0,Clear,1,0,0,79,0,0,None,90
FL20689,N77198,WN,CLT,DFW,Boeing 777,20,410.5,22.7,20.34,2803,2808,3438,193,101,66,8893,9,0,14,933,136,3930,88,11345,74,55,23,10,0,Cloudy,73,70,15,5,1,Rainy,2,0,0,62,1,1,Maintenance,0
FL20690,N39017,AS,ORD,EWR,Embraer E175,13,358.4,33.4,12.36,2595,2710,3095,177,211,85,8089,9,3,13,717,122,3272,65,1644,59,68,18,10,0,Clear,73,61,9,10,0,Clear,0,0,1,62,0,0,None,0
FL20691,N14223,NK,EWR,DEN,Airbus A330,12,436.2,37.7,17.22,2388,3184,3317,193,197,89,7519,1,0,15,1600,217,2065,167,9443,31,34,16,7,0,Clear,44,75,15,7,0,Clear,0,0,0,71,0,0,None,15
FL20692,N85876,WN,CLT,PHX,Embraer E175,6,275.9,50.8,15.53,2372,3331,2708,191,150,96,5894,6,2,7,1769,236,2844,22,2910,84,63,16,7,0,Clear,87,60,7,7,0,Clear,0,0,1,69,0,0,None,0
FL20693,N63180,AS,LAS,BOS,Airbus A320,19,420.6,42.1,14.55,2419,3325,3074,213,169,84,7686,2,0,13,2375,312,3182,154,1337,32,73,30,3,1,Snowy,46,36,11,7,0,Clear,2,0,0,62,0,1,Weather,0
FL20694,N29464,UA,IAH,PHX,Airbus A320,18,416.9,34.1,11.11,2738,3010,3405,203,151,88,8258,5,5,11,1007,140,4358,149,6241,54,80,17,5,1,Rainy,68,67,20,10,0,Cloudy,1,0,0,61,0,0,None,15
FL20695,N18862,AA,EWR,PHX,Airbus A320,16,374.9,43.2,17.88,2399,2884,2943,202,117,80,5061,3,6,18,2128,277,1270,83,8929,55,58,7,7,0,Clear,66,88,13,9,1,Cloudy,0,0,0,64,0,0,None,15
FL20696,N86359,AA,EWR,SFO,Boeing 787,1,315.0,38.0,11.51,2410,3058,3365,164,187,96,2737,7,5,16,2559,336,4513,45,5430,70,41,16,9,0,Clear,89,85,6,9,0,Cloudy,0,0,0,92,0,0,None,0
FL20697,N42749,UA,EWR,DEN,Airbus A320,18,422.6,47.4,12.44,2467,3194,2976,201,119,71,5623,10,5,6,1600,225,803,152,9969,72,75,12,7,0,Clear,56,44,13,10,0,Cloudy,1,0,1,65,0,0,None,0
FL20698,N39015,WN,LAX,SFO,Boeing 787,8,357.0,56.0,14.07,2381,2735,2867,172,123,86,703,4,3,11,337,60,4513,146,5520,65,66,8,8,0,Clear,71,71,13,10,0,Clear,0,0,0,77,1,1,Maintenance,0
FL20699,N89374,F9,JFK,ORD,Boeing 777,19,324.3,35.4,16.86,2573,3007,2891,186,60,71,3141,1,2,6,738,116,2435,57,14995,37,88,8,9,0,Cloudy,41,66,12,3,1,Foggy,0,0,0,63,0,0,None,0
FL20700,N24250,UA,SEA,JFK,Airbus A330,15,474.3,41.9,15.57,2290,2916,2923,225,208,78,5991,5,4,21,2415,312,2781,143,14889,65,50,24,10,0,Clear,58,76,5,10,0,Clear,1,0,1,59,0,0,None,15
FL20701,N44544,F9,SEA,PHX,Boeing 737,23,389.3,43.2,19.69,2736,3100,2967,188,148,76,7455,4,3,14,1107,153,2651,65,1513,67,46,11,10,0,Clear,50,30,14,9,0,Clear,0,1,0,54,1,1,Maintenance,0
FL20702,N69304,UA,JFK,DEN,Boeing 737,23,365.8,34.9,12.67,2403,2870,2577,202,177,78,5375,3,0,17,1621,229,4614,35,5279,69,54,7,8,0,Cloudy,60,89,10,10,0,Clear,1,0,0,53,1,1,Maintenance,0
FL20703,N27563,F9,DEN,ORD,Boeing 777,13,399.7,38.3,17.66,2620,3410,2781,176,153,81,2995,9,3,16,886,131,1849,143,8124,60,50,12,7,0,Clear,65,60,17,8,0,Cloudy,1,1,1,68,1,1,Maintenance,0
FL20704,N16606,DL,DFW,LAS,Airbus A330,3,354.4,38.7,16.86,2906,3154,3004,186,171,99,7695,8,1,17,1053,147,1219,155,4735,93,55,19,7,0,Cloudy,98,80,17,9,0,Clear,1,0,0,80,0,0,None,30
FL20705,N20805,DL,JFK,LAX,Embraer E175,4,418.0,25.5,11.89,2506,3098,3024,227,132,81,1821,12,2,22,2469,321,2967,169,9255,44,40,21,9,0,Clear,44,49,19,9,0,Clear,1,0,0,74,1,0,None,60
FL20706,N50543,B6,DEN,ORD,Boeing 787,3,335.6,38.5,13.75,2395,3341,2523,213,152,93,8766,7,1,9,886,144,2168,96,4546,94,76,18,10,0,Clear,97,79,5,7,0,Clear,0,1,0,84,1,1,Maintenance,0
FL20707,N85445,B6,BOS,LAS,Boeing 737,23,451.4,21.3,14.55,2329,2833,2972,223,170,88,3819,6,5,14,2375,309,4383,145,3749,76,30,22,9,0,Cloudy,98,55,10,10,1,Cloudy,0,0,0,50,1,1,Maintenance,0
FL20708,N99827,DL,ATL,SEA,Boeing 737,18,333.1,38.6,12.99,2559,3257,2759,208,188,87,3046,11,3,19,2177,287,2184,32,8696,54,69,44,5,1,Rainy,58,81,19,9,0,Clear,2,0,0,61,0,1,Weather,0
FL20709,N97185,AS,EWR,CLT,Boeing 787,7,353.0,32.3,6.04,2653,3074,3386,212,147,80,2263,7,1,20,528,88,850,128,8131,93,84,24,5,1,Rainy,94,52,11,10,0,Clear,0,0,0,85,0,0,None,0
FL20710,N84554,UA,SFO,MIA,Airbus A330,17,445.4,34.0,11.53,2647,3056,3276,166,143,60,1870,3,2,12,2581,332,2193,162,6084,50,77,17,7,0,Cloudy,65,84,21,8,0,Clear,2,0,0,65,0,0,None,0
FL20711,N22816,AS,SEA,LAX,Embraer E175,14,387.4,40.6,14.22,2467,2426,2992,189,168,87,1544,8,0,9,955,137,868,103,9576,91,86,24,7,0,Clear,76,72,20,8,0,Cloudy,4,0,0,61,0,0,None,0
FL20712,N41038,WN,DFW,EWR,Boeing 787,1,292.5,27.8,13.77,2216,3071,2828,187,145,87,2347,6,3,22,1369,186,111,43,12091,97,58,15,7,0,Clear,85,45,5,7,0,Clear,0,0,1,94,0,0,None,0
FL20713,N93132,F9,ATL,MIA,Airbus A330,18,455.0,34.5,13.72,2695,3540,3073,203,140,66,2353,3,1,20,596,97,1728,175,9987,64,43,29,5,1,Rainy,55,30,12,8,0,Clear,1,2,0,57,1,0,None,15
FL20714,N72127,B6,DEN,LAX,Airbus A330,5,373.5,30.9,18.12,2447,2877,2871,205,88,88,5953,5,2,13,860,124,4985,168,6630,55,56,22,9,1,Cloudy,63,55,19,10,0,Clear,0,0,0,82,0,0,None,0
FL20715,N87607,F9,MCO,IAH,Airbus A320,14,324.7,43.0,21.63,2604,3022,2957,212,176,81,6008,2,2,17,852,138,2542,3,1266,46,34,24,10,0,Cloudy,32,46,6,7,0,Clear,0,0,0,67,0,0,None,30
FL20716,N92610,UA,DFW,JFK,Boeing 737,23,311.7,43.7,19.65,2435,3486,3286,185,173,75,4590,2,2,20,1388,190,732,5,6048,40,62,12,7,0,Cloudy,35,83,41,4,1,Rainy,0,0,0,53,1,1,Maintenance,0
FL20717,N71266,NK,BOS,SEA,Embraer E175,6,280.6,31.9,11.07,2738,2672,2720,203,160,100,5271,5,4,12,2488,330,2695,34,6694,59,77,6,8,0,Clear,69,34,13,10,0,Clear,0,0,1,75,0,0,None,45
FL20718,N63751,AA,LAS,ORD,Boeing 777,14,335.1,42.9,11.71,2642,3075,2965,186,187,98,4060,4,4,15,1510,206,1414,18,12280,65,69,16,9,0,Cloudy,74,25,20,10,0,Clear,0,0,1,66,0,0,None,15
FL20719,N54901,UA,EWR,IAH,Embraer E175,2,328.7,42.4,5.23,2442,3019,3057,225,108,95,7627,12,1,9,1397,203,3289,49,6789,46,77,11,8,0,Clear,48,65,24,7,0,Clear,4,0,0,82,0,0,None,0
FL20720,N62719,WN,JFK,CLT,Boeing 787,1,371.7,38.2,12.0,2245,2728,2940,205,139,83,2217,3,5,10,541,99,4066,148,8453,64,20,15,8,0,Clear,57,78,11,10,0,Clear,0,0,2,94,0,0,None,0
FL20721,N44273,AA,EWR,IAH,Airbus A320,17,430.6,47.2,20.66,2249,2891,3335,202,134,76,6238,5,5,16,1397,200,3329,140,9909,73,79,14,10,0,Clear,62,68,24,9,0,Clear,0,0,0,64,0,0,None,15
FL20722,N17656,NK,IAH,EWR,Airbus A320,6,278.3,57.7,11.85,2156,3186,2876,150,151,77,3381,1,1,12,1397,202,1104,23,4264,26,73,9,10,0,Clear,25,44,19,7,0,Cloudy,2,0,0,76,0,0,None,0
FL20723,N60602,UA,JFK,LAX,Boeing 737,0,358.8,47.4,10.34,2342,2842,3262,208,161,99,1180,4,3,8,2469,331,3140,161,9625,64,66,13,9,0,Clear,71,57,23,9,0,Cloudy,0,0,0,81,1,0,None,60
FL20724,N88518,UA,JFK,LAS,Airbus A320,7,322.2,32.7,12.06,2887,2834,3018,189,160,93,6490,11,4,22,2242,296,1324,20,10064,66,24,44,4,1,Rainy,69,80,5,10,0,Cloudy,0,0,1,75,0,0,None,0
FL20725,N96007,F9,BOS,SEA,Boeing 737,5,314.2,31.4,20.52,2692,2498,2680,184,136,86,8905,5,0,9,2488,326,3498,78,8239,72,22,20,7,0,Cloudy,54,80,21,10,0,Clear,0,0,2,78,0,0,None,0
FL20726,N80372,NK,MCO,JFK,Airbus A320,15,397.3,38.8,15.69,2774,2275,3150,185,149,76,9529,4,1,13,945,152,2303,89,8216,69,22,9,8,0,Clear,70,26,18,8,1,Cloudy,1,0,0,69,0,0,None,15
FL20727,N67008,AA,LAX,IAH,Airbus A320,16,361.1,33.0,13.37,2299,2860,3180,192,156,90,353,11,4,16,1376,194,3193,43,14623,61,77,13,8,0,Clear,58,68,15,8,0,Cloudy,0,1,0,60,0,0,None,0
FL20728,N12563,AA,SEA,EWR,Airbus A330,17,399.0,28.1,14.96,2264,3184,2799,193,97,71,2587,8,0,5,2395,312,3281,116,8491,92,84,18,10,0,Clear,77,74,12,8,1,Cloudy,1,0,0,60,0,0,None,0
FL20729,N62738,WN,ATL,SFO,Embraer E175,1,383.4,24.3,12.01,2589,2902,3005,216,156,97,6106,3,5,20,2134,293,3327,159,11131,56,24,5,7,0,Clear,64,62,15,10,0,Clear,2,0,0,84,0,0,None,0
FL20730,N83348,WN,ATL,BOS,Airbus A320,11,367.7,18.7,10.26,2613,3155,2818,186,176,79,2063,3,6,22,945,143,493,118,10258,65,25,12,10,0,Clear,68,89,14,7,0,Clear,2,0,2,68,0,0,None,30
FL20731,N28529,B6,EWR,DFW,Boeing 787,0,320.7,24.6,14.22,2564,3047,3045,208,120,99,7896,9,5,14,1369,189,141,52,1231,60,38,14,9,0,Clear,53,71,34,4,1,Rainy,0,0,0,94,0,0,None,0
FL20732,N11232,B6,JFK,DEN,Boeing 777,5,371.9,36.2,10.13,2572,2975,3052,197,156,92,6535,9,5,9,1621,215,2808,59,5297,54,73,18,7,0,Clear,67,55,5,10,0,Clear,0,0,0,85,0,0,None,15
FL20733,N95001,AS,MIA,JFK,Boeing 777,16,387.5,31.0,10.73,2178,3077,2759,215,178,84,4755,12,0,8,1091,168,1053,113,1878,49,31,8,8,0,Clear,30,77,22,9,0,Clear,1,0,0,67,0,0,None,0
FL20734,N32939,UA,IAH,SFO,Boeing 787,5,357.1,58.1,14.32,2822,3425,3001,187,123,82,382,4,4,8,1632,218,3519,74,2528,50,53,44,2,1,Rainy,56,36,19,10,0,Clear,0,0,1,79,0,0,None,15
FL20735,N66836,WN,PHX,LAS,Boeing 787,10,401.7,38.7,11.98,2404,2221,3278,206,185,70,3868,1,5,15,255,64,238,131,4477,25,57,5,7,0,Clear,43,72,5,2,1,Foggy,0,0,1,73,0,0,None,0
FL20736,N17991,UA,JFK,EWR,Boeing 777,10,359.0,34.5,13.53,2740,2742,3142,193,194,70,2737,12,1,6,21,41,3687,79,12493,38,32,13,7,0,Clear,35,71,30,5,1,Snowy,0,2,1,79,0,0,None,30
FL20737,N63898,DL,CLT,IAH,Boeing 777,15,418.5,33.7,12.65,2262,3077,2772,202,181,87,604,5,1,11,910,146,4651,166,12951,56,57,8,7,1,Cloudy,72,34,5,8,0,Cloudy,0,0,0,69,0,0,None,15
FL20738,N67724,NK,ATL,JFK,Airbus A330,13,421.2,35.0,6.74,2458,2699,3097,198,125,71,2081,12,1,8,759,121,1577,149,7394,40,77,17,2,1,Foggy,48,22,9,8,0,Clear,1,0,0,70,1,1,Maintenance,0
FL20739,N26840,NK,BOS,PHX,Boeing 787,6,332.7,35.1,8.36,2581,2999,3199,195,116,100,1460,9,3,5,2294,305,1318,43,8768,59,45,8,9,0,Cloudy,73,84,12,7,1,Cloudy,2,0,0,79,0,0,None,0
FL20740,N23969,B6,DFW,ORD,Boeing 777,18,406.1,42.8,20.31,2414,3180,2824,204,125,74,4509,1,2,10,801,127,4013,96,1169,47,42,15,8,0,Cloudy,28,66,22,9,0,Clear,0,0,1,63,1,1,Maintenance,0
FL20741,N36714,NK,PHX,LAS,Airbus A320,0,374.6,49.4,11.31,2395,3035,3189,212,80,100,9547,1,1,15,255,51,706,154,14925,34,62,15,8,0,Clear,39,75,13,8,0,Cloudy,0,0,0,84,0,0,None,15
FL20742,N19752,AA,PHX,DEN,Embraer E175,9,382.7,39.7,11.93,2238,2480,3034,198,111,68,2304,9,3,19,601,95,1928,139,1124,71,61,11,8,0,Cloudy,72,68,14,8,1,Cloudy,1,1,1,70,0,0,None,0
FL20743,N62582,UA,LAX,JFK,Airbus A330,11,332.2,53.2,15.52,2578,3465,3084,214,145,68,7334,9,5,8,2469,326,1205,47,1857,50,71,10,7,0,Clear,68,50,18,3,1,Foggy,0,0,0,70,0,0,None,60
FL20744,N68820,AA,LAS,MIA,Boeing 777,5,283.1,49.7,16.51,2502,2533,3017,238,142,97,7053,1,6,16,2171,290,3918,3,1635,44,28,20,10,0,Clear,30,69,32,5,1,Snowy,0,0,0,79,0,0,None,30
FL20745,N56962,B6,SEA,CLT,Airbus A330,11,318.7,43.9,14.37,2645,3428,3089,222,158,88,388,11,2,17,2274,296,1359,7,10313,70,38,17,7,0,Clear,67,30,22,8,0,Cloudy,0,0,2,67,0,0,None,0
FL20746,N78574,AA,LAS,IAH,Airbus A320,14,328.0,56.2,15.03,2648,2939,2877,195,175,76,5577,3,6,11,1219,166,4858,1,12884,56,56,19,5,1,Rainy,59,70,14,7,0,Clear,1,0,1,62,0,0,None,0
FL20747,N77539,AA,SEA,DFW,Airbus A330,14,435.7,41.0,15.27,2438,2930,2843,190,120,71,6314,10,5,15,1657,222,1306,130,947,72,70,16,8,0,Cloudy,68,29,17,8,0,Clear,0,0,0,65,0,0,None,0
FL20748,N53775,DL,ORD,MIA,Boeing 787,7,310.0,51.9,14.12,2305,3325,3152,196,172,98,6788,10,0,22,1199,167,2697,42,6049,66,80,18,8,0,Clear,68,55,6,10,1,Cloudy,1,0,0,80,0,0,None,0
FL20749,N11494,WN,EWR,LAS,Airbus A320,18,337.0,56.0,17.08,2550,3428,2795,197,140,78,8382,7,1,9,2221,294,4384,5,6196,82,20,13,10,0,Clear,85,51,18,8,0,Clear,1,0,0,59,0,0,None,90
FL20750,N79886,B6,MIA,CLT,Boeing 737,8,386.5,48.1,13.56,2746,3146,2934,200,142,84,3504,8,3,18,651,115,1163,135,13711,81,35,16,10,0,Cloudy,80,36,34,2,1,Rainy,0,0,0,73,0,1,Weather,0
FL20751,N27231,AS,CLT,EWR,Embraer E175,9,371.8,43.8,8.99,2790,3417,3028,185,201,83,8421,4,2,19,528,90,4124,121,8069,56,46,18,9,0,Clear,66,77,10,7,0,Clear,1,0,0,67,1,1,Maintenance,0
FL20752,N46359,UA,DFW,LAX,Boeing 777,14,339.1,27.8,14.36,2667,2626,3111,217,186,83,2221,1,3,16,1232,172,1341,55,12554,31,76,16,7,0,Clear,42,29,9,8,0,Clear,1,0,0,73,0,0,None,0
FL20753,N25395,DL,ATL,DEN,Boeing 737,23,451.1,50.5,12.29,2419,3124,2756,190,145,68,7060,6,2,22,1197,166,4716,121,10506,93,76,11,10,0,Cloudy,97,41,18,9,0,Cloudy,0,0,0,50,0,0,None,90
FL20754,N12199,UA,LAS,ATL,Airbus A330,12,374.7,17.9,18.78,2524,2371,2972,201,144,81,8472,11,2,19,1742,235,1244,166,5188,69,21,7,7,0,Clear,52,36,7,10,0,Clear,0,0,1,71,0,0,None,15
FL20755,N18655,DL,MCO,CLT,Boeing 787,0,340.6,26.0,15.53,2826,2861,3016,182,172,100,886,9,1,8,469,76,612,102,4214,72,86,12,7,1,Cloudy,56,76,5,8,0,Clear,0,0,0,90,0,1,Weather,0
FL20756,N86894,UA,LAX,JFK,Airbus A330,17,403.4,28.6,11.66,2566,3532,3190,209,201,78,5645,3,1,20,2469,331,1410,119,8035,51,63,13,9,1,Cloudy,63,46,17,9,0,Clear,1,0,0,62,0,0,None,0
FL20757,N62763,UA,ORD,MIA,Airbus A330,16,381.7,35.3,8.57,2485,2835,3045,226,124,72,6695,5,5,9,1199,182,1732,55,13680,56,46,16,3,1,Rainy,60,84,5,7,0,Clear,0,1,0,61,1,1,Maintenance,0
FL20758,N15697,WN,LAX,CLT,Boeing 737,9,397.2,41.1,10.97,2437,2702,3145,179,152,95,2242,8,5,9,2120,289,4755,165,2395,74,81,16,10,0,Clear,95,44,24,8,0,Clear,2,0,0,69,1,0,None,30
FL20759,N19116,B6,DFW,LAS,Boeing 787,1,329.5,36.6,20.23,2255,2757,3118,189,166,70,2151,1,5,13,1053,154,414,104,6747,25,89,24,10,0,Clear,43,88,36,5,1,Snowy,0,0,1,92,0,0,None,0
FL20760,N45159,UA,CLT,DFW,Embraer E175,0,355.9,35.2,11.69,2660,2434,2570,231,104,84,9097,12,1,22,933,132,2302,104,6703,34,59,6,9,0,Clear,36,37,21,7,0,Clear,1,1,0,78,0,0,None,15
FL20761,N38774,AS,IAH,SFO,Airbus A320,0,390.8,37.0,10.68,2225,3023,2881,170,180,90,430,2,6,17,1632,223,4921,169,14050,39,49,18,8,0,Cloudy,46,22,33,5,1,Snowy,0,0,0,83,0,1,Weather,0
FL20762,N72518,AS,PHX,JFK,Embraer E175,0,354.2,36.7,12.62,2542,2502,2763,205,147,97,5222,3,6,9,2148,283,4172,130,11067,59,40,17,10,0,Clear,66,37,20,9,0,Cloudy,0,1,1,81,1,0,None,30
FL20763,N81442,WN,DEN,LAS,Boeing 737,24,443.5,40.0,18.56,2300,3219,2689,197,132,73,9139,2,3,21,627,101,3926,151,5497,27,32,8,9,0,Clear,45,70,12,9,0,Clear,1,2,1,50,1,0,None,0
FL20764,N87365,AA,MCO,MIA,Boeing 737,20,438.1,27.3,19.38,2336,3295,3021,212,165,64,7429,7,0,22,192,58,1992,141,12049,80,87,7,8,0,Cloudy,91,22,19,10,0,Clear,0,1,2,57,1,0,None,0
FL20765,N53855,WN,LAX,PHX,Boeing 737,5,390.4,30.3,8.23,2223,2934,3058,181,138,77,6813,12,3,19,369,75,2990,155,12455,42,37,36,4,1,Rainy,36,88,17,9,0,Cloudy,0,1,0,79,0,0,None,15
FL20766,N37594,AA,EWR,ORD,Boeing 737,10,368.2,54.5,13.56,2498,2632,2738,181,196,90,1426,10,0,7,717,119,4140,75,6086,57,43,15,10,0,Cloudy,59,26,11,8,0,Clear,0,0,0,67,0,0,None,15
FL20767,N13607,AA,SFO,ATL,Boeing 737,5,316.3,45.7,6.06,2479,3546,2478,207,134,76,355,7,1,8,2134,280,1775,23,11238,71,76,10,9,0,Clear,98,77,15,7,0,Clear,0,0,1,72,0,0,None,90
