flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL20390,N16141,F9,MCO,IAH,Airbus A330,6,365.4,29.2,19.75,2097,2801,3552,197,175,100,8214,8,4,12,852,131,1447,94,5523,79,78,13,7,0,Clear,88,62,14,8,0,Cloudy,1,0,0,79,0,0,None,30
FL20391,N85282,WN,LAX,MCO,Embraer E175,14,407.4,35.2,14.06,2679,2881,2977,198,105,72,4507,11,4,17,2213,290,3947,89,4215,61,25,7,10,0,Cloudy,56,47,13,3,1,Foggy,2,0,1,60,0,0,None,0
FL20392,N95448,WN,IAH,ORD,Airbus A330,11,434.5,37.0,18.53,2266,2963,2951,183,152,87,4271,4,2,17,925,134,2639,152,822,55,71,18,10,0,Clear,72,75,7,9,0,Clear,0,0,2,67,1,1,Maintenance,0
FL20393,N80704,AA,BOS,SEA,Boeing 777,10,323.5,50.2,16.93,2617,3178,3213,195,143,93,4565,1,5,14,2488,328,2011,13,10800,33,85,9,9,0,Clear,30,67,21,10,0,Clear,1,0,0,70,1,0,None,0
FL20394,N26628,B6,IAH,JFK,Airbus A330,14,428.7,43.2,16.02,2688,2922,3011,203,132,83,5255,5,3,22,1415,189,2842,126,13815,58,58,6,9,0,Clear,69,55,10,10,0,Cloudy,0,0,0,63,1,0,None,15
FL20395,N43999,NK,JFK,CLT,Boeing 777,13,409.1,39.3,17.52,2642,2546,3153,182,136,76,1736,3,0,16,541,88,3485,150,5782,58,59,5,9,0,Clear,73,77,5,8,0,Cloudy,0,1,0,67,1,1,Maintenance,0
FL20396,N61052,F9,SFO,EWR,Embraer E175,10,311.6,50.3,9.32,2623,2619,2929,169,148,89,1597,6,1,13,2559,334,4009,21,11280,72,59,8,9,0,Clear,74,31,8,9,0,Clear,1,1,1,62,1,0,None,90
FL20397,N57241,NK,CLT,LAX,Embraer E175,12,362.9,46.1,12.16,2500,3032,2917,209,207,87,7775,11,0,15,2120,283,1821,74,11143,67,63,11,8,0,Cloudy,73,68,7,10,1,Cloudy,1,0,3,66,1,1,Maintenance,0
FL20398,N13586,UA,LAS,LAX,Embraer E175,12,367.2,30.5,17.91,2377,3184,2609,198,151,68,4423,7,1,17,236,52,99,125,12487,92,39,12,7,1,Cloudy,99,54,11,8,0,Cloudy,0,0,2,68,1,1,Maintenance,0
FL20399,N79353,B6,BOS,MIA,Airbus A320,7,361.5,37.0,17.08,2192,2811,2685,207,111,95,9559,1,2,5,1260,171,404,105,6608,37,59,16,8,0,Clear,40,53,6,3,1,Foggy,0,1,0,77,0,0,None,30
FL20400,N14190,AS,PHX,SEA,Boeing 737,12,318.5,46.1,15.27,2521,2935,2967,175,178,65,6256,12,1,8,1107,169,2364,48,8879,36,31,5,10,0,Clear,46,60,23,10,0,Clear,1,1,1,63,1,1,Maintenance,0
FL20401,N12404,AS,IAH,LAX,Airbus A320,19,334.5,39.3,18.69,2661,2862,2769,236,105,63,5841,12,4,5,1376,196,4610,50,3862,39,29,19,8,0,Clear,45,40,16,8,0,Clear,2,0,0,56,1,1,Maintenance,0
FL20402,N25224,WN,DEN,SFO,Airbus A320,12,321.1,40.9,13.67,2110,3195,2791,199,172,88,4917,12,0,19,965,142,1977,41,12770,37,85,16,9,0,Cloudy,40,25,18,9,0,Clear,0,0,1,68,0,0,None,0
FL20403,N13304,NK,CLT,SFO,Boeing 737,22,434.9,37.6,17.41,2651,3107,2967,182,115,70,2573,1,4,9,2291,301,2069,101,9451,47,55,38,3,1,Rainy,41,84,35,5,1,Snowy,1,0,0,54,1,1,Maintenance,0
FL20404,N36096,DL,SFO,CLT,Boeing 777,16,370.2,40.9,12.95,2580,3397,2932,185,174,72,4290,4,2,10,2291,313,1910,50,3312,66,39,12,8,0,Clear,53,49,8,8,0,Clear,0,0,0,70,1,0,None,45
FL20405,N76258,F9,LAS,DFW,Embraer E175,6,315.4,39.5,18.3,2626,3014,2935,180,174,93,9382,7,4,5,1053,159,2440,17,9718,72,89,11,10,0,Clear,95,38,7,9,0,Cloudy,0,0,0,75,1,1,Maintenance,0
FL20406,N60204,AS,IAH,EWR,Boeing 777,6,312.5,37.2,10.33,2858,3180,3272,218,229,92,1435,11,4,5,1397,195,4587,29,3208,67,20,12,10,0,Clear,59,69,19,7,0,Cloudy,0,0,1,85,0,0,None,15
FL20407,N82482,DL,SFO,DFW,Airbus A330,10,438.2,48.8,9.77,2149,2727,2871,190,190,74,2701,3,5,13,1461,201,2085,145,3410,69,81,19,8,0,Cloudy,70,56,44,2,1,Rainy,1,1,1,67,1,1,Maintenance,0
FL20408,N13601,B6,SEA,PHX,Boeing 737,3,385.5,23.8,15.62,2442,2914,2869,200,125,100,2776,1,0,16,1107,164,2910,158,8842,40,82,16,8,0,Cloudy,44,56,18,1,1,Foggy,1,2,1,78,1,1,Maintenance,0
FL20409,N17016,B6,SEA,IAH,Boeing 787,9,374.2,36.1,11.91,2588,2964,2865,170,122,71,966,3,6,6,1872,253,4531,66,7612,53,86,9,8,0,Clear,64,65,11,10,0,Cloudy,0,0,0,73,0,0,None,0
FL20410,N26092,F9,SEA,EWR,Boeing 737,10,414.7,40.6,18.43,2409,3398,2893,179,140,85,4213,6,0,22,2395,311,1636,164,14743,98,57,10,9,0,Clear,73,67,22,8,0,Clear,2,2,1,71,1,1,Maintenance,0
FL20411,N46085,B6,JFK,SEA,Boeing 777,17,398.2,24.2,13.33,2448,3038,3238,204,164,86,507,4,0,13,2415,325,2263,100,565,51,60,16,9,0,Clear,63,48,34,5,1,Rainy,0,0,0,64,1,0,None,0
FL20412,N27733,UA,LAS,SFO,Airbus A330,17,403.7,50.4,15.01,2616,2671,3188,218,135,91,7824,3,3,5,413,79,4116,96,4092,55,74,12,9,0,Clear,72,52,5,3,1,Foggy,1,0,1,57,1,1,Maintenance,0
FL20413,N83545,F9,DEN,BOS,Airbus A330,16,410.7,21.8,11.76,2552,3417,2967,206,165,82,3823,7,5,9,1749,242,3177,125,4775,74,36,23,10,0,Cloudy,79,84,15,9,0,Clear,0,0,0,63,0,0,None,0
FL20414,N86894,F9,ORD,SFO,Airbus A320,14,366.6,39.4,15.1,2510,3212,2751,225,158,73,5460,12,3,7,1841,245,702,46,6435,40,86,11,7,0,Clear,46,47,27,2,1,Rainy,1,0,0,62,1,1,Maintenance,0
FL20415,N12765,WN,LAX,DEN,Embraer E175,6,290.5,48.3,10.71,2371,2773,2795,186,130,100,8362,11,2,13,860,134,232,19,12403,52,40,6,10,0,Cloudy,56,58,11,8,0,Cloudy,1,0,1,71,0,0,None,0
FL20416,N71026,WN,LAX,DFW,Embraer E175,10,385.6,51.3,13.89,2550,2935,3081,205,153,72,1072,10,3,13,1232,183,4999,151,5469,57,58,8,7,0,Clear,68,45,15,7,0,Clear,1,0,2,68,1,0,None,0
FL20417,N36926,AA,LAS,ATL,Boeing 777,10,398.3,34.6,11.09,2283,2796,2506,205,160,92,6840,4,6,19,1742,246,1026,151,5038,65,64,9,7,0,Cloudy,52,31,19,7,0,Clear,0,0,0,77,1,0,None,30
FL20418,N71185,WN,JFK,DFW,Boeing 787,0,330.0,23.9,10.16,2447,2708,3032,214,186,92,712,4,5,16,1388,197,431,87,12472,68,59,13,10,0,Clear,74,25,6,3,1,Foggy,3,0,0,95,1,1,Maintenance,0
FL20419,N13777,AS,IAH,LAS,Boeing 787,11,332.2,62.6,11.99,2207,2797,2889,216,137,75,2759,12,3,16,1219,185,1619,45,7023,36,82,24,10,0,Clear,46,54,23,2,1,Snowy,0,0,0,70,0,0,None,60
FL20420,N55890,UA,SFO,LAX,Airbus A320,0,311.9,30.0,11.01,2431,2866,3056,200,140,95,6304,6,2,18,337,72,251,79,14987,85,25,21,7,0,Clear,70,28,13,7,0,Clear,0,1,0,92,0,0,None,0
FL20421,N44456,F9,SEA,MCO,Boeing 777,11,333.9,24.3,17.19,2562,3213,3092,230,144,77,4720,7,2,5,2550,331,4921,56,13744,86,75,9,7,0,Cloudy,91,23,21,8,0,Cloudy,1,0,0,76,1,1,Maintenance,0
FL20422,N64761,B6,ORD,SEA,Airbus A330,17,428.5,40.5,17.84,2359,3463,3013,199,203,89,5774,7,1,9,1716,236,577,106,7244,71,41,16,7,0,Cloudy,78,54,7,8,0,Clear,1,0,1,56,0,0,None,45
FL20423,N53565,DL,LAS,ORD,Airbus A330,5,311.2,44.7,5.09,2513,2853,2905,189,129,85,3264,6,3,22,1510,215,1596,50,7621,75,80,19,9,1,Cloudy,82,28,18,9,0,Clear,0,0,0,77,1,1,Maintenance,0
FL20424,N60222,B6,ATL,SFO,Boeing 737,5,423.5,25.5,18.97,2554,2553,3214,180,147,92,5072,7,1,18,2134,291,4303,173,2099,93,21,12,2,1,Foggy,75,80,12,7,0,Cloudy,0,1,0,73,1,1,Maintenance,0
FL20425,N14358,AS,CLT,BOS,Boeing 787,6,340.1,29.5,11.79,2469,3603,2919,185,148,83,6258,7,0,8,727,112,3418,52,1930,82,73,9,9,0,Clear,77,30,10,8,0,Clear,1,0,0,80,1,0,None,0
FL20426,N26363,AA,DEN,LAX,Boeing 737,17,365.9,39.1,18.72,2725,2631,3056,205,113,63,9603,9,4,10,860,133,4485,43,4333,74,41,14,7,0,Clear,69,67,10,2,1,Foggy,1,1,0,54,1,1,Maintenance,0
FL20427,N45804,NK,JFK,PHX,Boeing 787,8,336.8,59.7,15.11,2645,2893,3298,191,98,93,4253,4,1,16,2148,288,2879,111,6563,71,27,18,9,1,Cloudy,62,51,44,4,1,Rainy,0,1,0,80,1,1,Maintenance,0
FL20428,N13098,F9,ORD,SFO,Embraer E175,10,383.9,40.8,13.68,2496,2846,2936,205,166,84,5356,11,1,17,1841,258,453,71,10590,56,52,5,7,0,Clear,71,81,15,8,0,Clear,0,0,0,68,0,0,None,0
FL20429,N89012,DL,ATL,EWR,Airbus A330,8,412.6,26.7,9.35,2299,3112,2749,215,163,84,1338,11,5,13,744,122,4119,165,13260,58,27,21,7,1,Cloudy,74,34,12,9,0,Clear,1,0,0,75,0,0,None,0
FL20430,N21455,UA,SFO,IAH,Embraer E175,9,396.3,36.4,13.78,2343,3680,3449,197,110,77,5083,7,0,9,1632,218,4809,130,2212,90,23,22,8,0,Clear,70,49,5,7,1,Cloudy,2,0,0,64,1,1,Maintenance,0
FL20431,N37203,B6,PHX,DFW,Airbus A330,14,361.7,46.2,7.68,2807,2921,2617,208,195,66,241,8,1,8,865,130,3793,40,12852,81,48,15,7,0,Clear,84,78,21,10,1,Cloudy,0,0,2,70,0,0,None,15
FL20432,N86070,AA,PHX,MIA,Boeing 777,14,324.7,36.8,11.58,2549,2712,3201,217,112,84,4435,5,2,10,1968,269,1916,72,4533,69,52,15,8,0,Clear,71,30,15,8,0,Clear,0,1,0,70,1,0,None,15
FL20433,N88677,B6,EWR,SEA,Boeing 737,17,398.3,42.4,8.83,2385,2974,3167,196,148,81,7780,10,5,5,2395,326,1879,171,8456,71,68,7,7,1,Cloudy,60,75,23,7,0,Clear,2,0,0,55,1,1,Maintenance,0
FL20434,N47185,F9,ORD,LAX,Embraer E175,13,427.4,36.4,19.58,2565,3170,3253,185,146,78,7996,4,5,22,1741,229,3722,121,2181,59,80,24,9,0,Cloudy,65,36,7,9,0,Clear,0,0,1,57,1,1,Maintenance,0
FL20435,N25006,UA,EWR,ORD,Boeing 777,21,418.9,39.3,16.53,2652,3287,2907,170,154,67,6380,6,1,7,717,115,3433,80,8167,91,86,23,5,1,Rainy,95,26,23,8,0,Clear,0,0,0,61,1,1,Maintenance,0
FL20436,N72214,UA,ORD,LAX,Boeing 737,3,306.8,49.7,15.54,2723,2871,3278,214,135,87,6185,12,2,12,1741,228,1086,80,8657,37,33,21,5,1,Snowy,25,35,15,2,1,Snowy,0,0,0,77,1,1,Maintenance,0
FL20437,N73209,AS,MIA,ATL,Airbus A320,8,367.1,37.7,8.9,2416,3143,3292,212,155,73,431,11,1,9,596,110,4434,57,12262,55,30,19,7,1,Cloudy,50,62,7,9,0,Clear,3,0,0,77,0,0,None,0
FL20438,N37637,UA,ATL,BOS,Airbus A320,17,400.8,39.4,15.53,2812,3509,3120,204,143,78,5204,3,6,8,945,146,4867,76,14783,60,34,5,7,0,Clear,52,28,22,10,0,Cloudy,1,0,0,65,1,0,None,0
FL20439,N48743,UA,DFW,ORD,Airbus A320,9,441.3,44.9,11.39,2537,3514,3337,183,169,90,3427,11,0,9,801,132,3036,172,3166,70,46,8,7,0,Clear,52,81,9,10,0,Clear,0,1,0,77,0,0,None,0
FL20440,N18806,UA,SEA,ORD,Boeing 737,7,298.8,30.5,15.82,2177,3518,3059,197,123,92,7897,2,3,8,1716,238,622,52,4081,48,63,5,3,1,Foggy,43,63,10,7,0,Clear,0,0,1,77,0,0,None,0
FL20441,N98489,AA,SEA,PHX,Embraer E175,11,406.0,44.8,15.41,2241,3019,3092,202,98,91,1462,12,0,15,1107,161,3395,177,534,42,43,17,9,0,Clear,36,71,19,5,1,Snowy,1,0,1,68,0,0,None,0
FL20442,N92785,DL,DEN,MCO,Boeing 737,3,310.7,36.4,10.05,2714,3021,2973,179,150,85,2891,8,0,20,1544,206,3786,55,5544,74,58,21,9,0,Clear,94,71,17,9,0,Cloudy,0,0,2,80,1,1,Maintenance,0
FL20443,N54741,F9,CLT,DEN,Embraer E175,14,430.4,48.5,12.78,2308,2984,3175,212,130,77,6166,7,5,10,1334,186,3877,130,12223,82,50,21,8,0,Clear,97,34,21,9,0,Clear,0,0,1,64,1,1,Maintenance,0
FL20444,N98870,WN,ORD,LAX,Boeing 737,9,302.1,23.5,16.82,2223,2977,2989,198,176,100,8460,8,1,21,1741,244,3401,3,4501,97,33,15,10,0,Cloudy,82,82,15,10,0,Cloudy,1,0,0,67,1,1,Maintenance,0
FL20445,N47460,F9,SEA,DFW,Airbus A330,19,383.1,29.2,15.56,2758,2808,2464,184,103,74,5904,10,6,12,1657,235,3305,87,12068,61,22,27,2,1,Rainy,58,33,29,4,1,Rainy,1,1,1,59,1,0,None,0
FL20446,N99973,UA,EWR,JFK,Boeing 737,10,361.7,24.3,23.16,2398,2858,3143,209,111,75,6868,6,6,15,21,33,3930,101,9169,87,85,18,8,1,Cloudy,80,22,20,7,0,Cloudy,0,0,0,70,1,1,Maintenance,0
FL20447,N16498,UA,IAH,PHX,Boeing 777,20,374.8,41.3,13.96,2584,2616,3044,196,127,64,263,7,3,11,1007,146,3209,16,10857,90,72,19,2,1,Foggy,70,89,7,7,0,Clear,1,0,1,59,1,0,None,0
FL20448,N13441,DL,ORD,SFO,Airbus A330,6,310.0,43.4,13.43,2601,2759,3416,203,158,99,950,9,4,22,1841,249,4522,13,4487,54,42,21,7,0,Clear,59,87,17,10,1,Cloudy,1,0,1,82,1,1,Maintenance,0
FL20449,N77598,B6,ATL,MCO,Boeing 777,11,401.8,45.8,15.75,2556,3630,3032,191,109,60,2303,7,0,19,404,82,3940,122,7532,91,76,21,7,0,Cloudy,92,78,9,7,0,Cloudy,0,0,0,77,1,0,None,90
FL20450,N40610,WN,MIA,CLT,Boeing 737,9,276.0,44.0,17.2,2941,2946,2889,185,116,71,4511,3,2,7,651,100,1945,5,14163,63,80,18,7,0,Cloudy,60,24,33,5,1,Rainy,1,0,0,74,0,0,None,0
FL20451,N17567,F9,SFO,CLT,Boeing 787,1,424.3,50.3,10.29,2327,2995,3260,215,176,100,2488,8,4,8,2291,298,985,163,10976,94,80,7,8,0,Cloudy,77,66,30,2,1,Rainy,0,0,1,92,0,1,Weather,0
FL20452,N28540,F9,LAS,MCO,Airbus A320,8,299.7,27.4,12.67,2269,3176,3075,204,136,77,1875,6,1,14,2035,265,2726,25,12735,72,38,8,10,0,Clear,98,42,14,7,0,Clear,0,1,0,72,0,0,None,0
FL20453,N86871,B6,ATL,DEN,Embraer E175,11,363.1,27.0,16.77,2654,2598,2924,187,97,79,3993,5,6,5,1197,182,4861,55,1075,57,56,21,7,0,Cloudy,68,72,6,10,0,Clear,0,1,1,66,1,0,None,15
FL20454,N46866,AS,IAH,DEN,Boeing 737,24,336.5,32.2,18.42,2628,3301,2793,185,165,63,8267,8,6,16,861,141,3954,20,3373,91,76,7,10,0,Clear,98,78,6,10,0,Clear,0,0,0,50,1,1,Maintenance,0
FL20455,N15965,F9,SFO,SEA,Airbus A320,5,389.6,35.0,15.31,2258,2811,3073,203,56,100,2443,1,1,18,679,109,2372,113,2355,33,78,16,10,0,Clear,43,32,26,5,1,Snowy,0,0,0,79,1,1,Maintenance,0
FL20456,N49870,DL,JFK,LAS,Boeing 787,10,310.2,49.2,14.5,2367,3009,2984,209,130,83,4648,3,5,11,2242,301,942,16,6154,64,57,19,8,0,Clear,67,50,7,9,1,Cloudy,2,0,1,76,0,1,Weather,0
FL20457,N41448,DL,SFO,PHX,Airbus A330,5,414.5,33.0,17.73,2696,3043,2662,197,174,88,6014,10,0,9,650,99,3365,174,9036,58,39,24,8,0,Clear,58,84,12,10,1,Cloudy,1,0,0,77,1,1,Maintenance,0
FL20458,N99400,AA,MIA,SEA,Boeing 737,18,400.6,44.0,12.83,2647,2857,2828,188,98,78,5125,2,2,14,2721,363,1906,29,10756,49,35,18,7,0,Clear,29,24,6,8,0,Clear,3,0,2,60,0,0,None,0
FL20459,N66719,F9,SFO,LAS,Airbus A330,8,390.8,30.5,9.75,2413,3536,3100,201,57,75,4522,3,3,8,413,75,160,113,12467,52,34,19,9,0,Clear,59,26,19,9,0,Clear,0,0,2,74,0,0,None,0
FL20460,N41317,UA,LAX,PHX,Boeing 777,5,374.2,34.7,7.22,2634,3047,2930,190,181,88,5598,3,4,15,369,79,4940,105,9708,50,88,9,8,0,Clear,74,31,24,9,0,Cloudy,0,0,0,79,0,0,None,0
FL20461,N88850,F9,IAH,MCO,Airbus A320,14,334.5,51.4,16.87,2339,3286,2980,195,227,94,9061,2,2,21,852,124,4722,5,12344,30,26,6,8,0,Clear,40,55,16,10,0,Cloudy,0,0,0,67,0,0,None,0
FL20462,N28474,F9,BOS,JFK,Airbus A320,4,311.1,46.8,10.36,1982,2577,2723,227,118,92,502,4,2,19,186,47,2638,3,11510,51,33,10,10,0,Clear,72,22,12,10,0,Clear,2,0,0,86,0,0,None,0
FL20463,N80037,F9,SEA,PHX,Airbus A330,15,337.8,35.0,9.5,2412,2532,2936,215,151,82,446,9,4,7,1107,162,905,16,4443,50,41,10,10,0,Clear,60,39,10,9,0,Cloudy,0,1,2,59,0,0,None,90
FL20464,N74083,NK,BOS,MCO,Boeing 787,5,308.2,33.8,8.67,2567,3047,2992,199,194,84,2181,2,2,17,1122,172,335,75,1786,37,70,12,7,0,Clear,40,49,29,4,1,Snowy,0,0,0,87,1,1,Maintenance,0
FL20465,N55163,AA,DFW,MCO,Embraer E175,7,327.5,40.0,18.11,2323,2919,2647,200,188,100,7538,8,0,22,983,146,3401,75,10299,80,70,7,8,0,Clear,85,79,24,9,0,Clear,0,0,0,73,0,0,None,0
FL20466,N10847,F9,DEN,MCO,Boeing 777,11,332.0,34.8,13.83,2630,3511,3080,189,142,79,9503,3,4,15,1544,216,2301,7,12866,58,77,5,9,0,Clear,56,29,20,9,0,Cloudy,0,0,0,72,1,1,Maintenance,0
FL20467,N54048,WN,PHX,BOS,Boeing 777,8,298.8,56.0,13.41,2787,2903,2934,191,160,92,4119,6,2,7,2294,305,4514,11,12267,79,89,15,9,0,Clear,99,31,23,9,0,Clear,1,0,0,73,0,0,None,15
FL20468,N55380,DL,DFW,MCO,Airbus A330,10,270.8,55.6,17.69,2421,3248,2707,178,179,83,2726,1,6,16,983,147,3150,5,13455,33,79,8,8,0,Clear,46,44,38,2,1,Rainy,2,0,1,73,0,1,Weather,0
FL20469,N41008,UA,LAX,CLT,Boeing 737,19,373.8,49.6,13.98,2360,3031,3119,208,144,69,5077,7,1,9,2120,277,2443,2,10213,80,29,5,8,0,Clear,93,86,18,8,0,Clear,0,0,0,60,0,0,None,15
FL20470,N52439,AA,DEN,IAH,Boeing 777,15,405.6,49.0,11.33,2384,2984,2752,204,141,83,365,1,4,7,861,126,3811,169,851,28,59,35,2,1,Snowy,26,64,22,7,0,Clear,0,0,2,68,0,1,Weather,0
FL20471,N36458,UA,ATL,MIA,Airbus A330,17,378.9,39.3,10.98,2115,2986,2961,220,170,83,4952,4,2,22,596,110,1371,13,8046,69,41,14,9,0,Clear,59,50,17,5,1,Rainy,0,0,0,59,1,1,Maintenance,0
FL20472,N69950,UA,DEN,ATL,Airbus A320,15,341.7,36.9,14.25,2849,3143,3002,193,116,86,3033,8,2,16,1197,169,3871,62,11932,71,26,20,10,1,Cloudy,98,24,21,8,0,Clear,1,1,0,64,1,1,Maintenance,0
FL20473,N49764,B6,SEA,MCO,Boeing 777,14,348.1,36.8,16.29,2217,3234,2839,202,162,72,9298,7,2,5,2550,335,2221,44,2814,81,84,39,3,1,Rainy,72,57,20,10,0,Cloudy,1,0,1,73,1,0,None,0
FL20474,N10290,DL,MCO,SFO,Airbus A320,18,392.2,39.9,20.97,2306,2653,3241,219,83,71,9350,8,6,14,2441,330,2964,53,1913,90,23,18,7,0,Clear,70,23,17,7,0,Clear,3,1,1,57,1,1,Maintenance,0
FL20475,N88728,WN,MCO,DFW,Airbus A330,10,366.2,38.9,14.22,2297,2707,2979,231,152,85,2076,3,2,19,983,140,2972,95,12521,63,21,6,10,0,Cloudy,69,79,15,10,0,Clear,1,0,1,67,1,0,None,15
FL20476,N78247,NK,DEN,SFO,Boeing 777,10,374.7,47.4,14.35,2676,3327,2635,243,206,96,2959,2,3,15,965,135,908,116,693,37,46,36,3,1,Snowy,25,72,14,2,1,Foggy,1,0,0,79,0,0,None,30
FL20477,N38595,AS,EWR,ATL,Airbus A330,19,365.5,44.8,16.17,2284,3077,2775,226,167,76,7303,4,4,21,744,124,670,14,10366,66,54,9,9,0,Clear,63,59,12,8,0,Cloudy,1,0,0,61,1,0,None,0
FL20478,N36570,UA,EWR,MIA,Airbus A330,10,452.5,42.0,17.86,2344,2543,2909,202,137,75,6669,4,3,9,1087,161,566,178,10824,61,34,5,7,0,Clear,74,35,11,10,0,Cloudy,0,0,0,71,1,0,None,45
FL20479,N66738,NK,PHX,SEA,Boeing 737,23,330.2,54.9,10.64,2550,2748,3312,202,129,60,119,6,3,10,1107,155,998,3,13374,72,84,13,8,0,Cloudy,86,51,21,7,0,Clear,0,0,1,50,0,0,None,0
FL20480,N83509,UA,LAS,SFO,Boeing 737,12,346.4,49.0,16.33,2410,3427,2612,204,134,100,9387,8,4,22,413,71,3864,43,5224,89,57,16,10,0,Cloudy,82,56,7,10,0,Clear,1,0,1,69,1,0,None,0
FL20481,N28607,AA,MIA,LAX,Boeing 737,20,435.4,45.1,17.18,2582,2702,2518,183,119,74,9384,2,1,13,2338,308,53,139,14663,49,80,27,5,1,Snowy,42,52,27,5,1,Snowy,1,0,0,57,1,1,Maintenance,0
FL20482,N47804,DL,ORD,JFK,Embraer E175,4,284.5,30.6,13.5,2739,3217,2917,192,159,72,4246,11,4,14,738,113,1181,11,5819,52,89,19,8,0,Clear,52,60,15,4,1,Rainy,1,1,1,77,1,1,Maintenance,0
FL20483,N96871,UA,JFK,PHX,Boeing 737,3,305.6,46.4,11.91,2829,2875,3169,204,110,71,7940,2,4,17,2148,296,982,41,14053,44,35,29,5,1,Rainy,48,67,7,8,0,Clear,1,1,0,84,0,0,None,0
FL20484,N81146,F9,BOS,ORD,Boeing 787,6,304.5,35.6,6.32,2021,3299,2643,227,183,92,2967,12,2,6,864,138,2046,15,10596,45,41,41,5,1,Rainy,27,43,18,7,0,Cloudy,2,0,0,87,0,0,None,15
FL20485,N96161,B6,SEA,LAS,Airbus A330,13,404.5,45.1,21.5,2318,2885,2630,196,160,73,8392,4,0,7,866,133,4026,92,3853,73,41,10,9,0,Clear,56,47,10,8,0,Clear,5,0,0,65,0,0,None,90
FL20486,N18216,B6,JFK,ATL,Airbus A330,8,326.2,36.8,17.15,2295,2817,3041,173,170,90,1452,7,3,17,759,119,764,51,14607,78,58,20,8,0,Cloudy,83,29,6,3,1,Foggy,2,0,0,76,0,0,None,30
FL20487,N65369,F9,SEA,PHX,Boeing 777,8,337.1,31.3,19.07,2478,3130,2787,192,129,76,8292,6,5,6,1107,158,1122,66,7769,97,81,21,8,0,Clear,93,62,21,7,0,Clear,1,0,0,82,1,1,Maintenance,0
FL20488,N87847,AS,CLT,ATL,Boeing 777,10,355.0,48.0,14.91,2747,2321,3010,210,143,91,4320,8,5,11,226,58,910,39,8993,74,59,5,8,0,Cloudy,70,26,21,9,0,Clear,1,0,1,72,0,0,None,0
FL20489,N11761,AA,PHX,MCO,Embraer E175,11,399.5,36.3,8.22,2497,3352,3339,195,133,73,366,4,0,22,1845,242,1092,154,1248,69,82,18,9,0,Clear,70,43,18,5,1,Rainy,0,0,0,60,1,1,Maintenance,0
FL20490,N75690,F9,DFW,LAX,Boeing 737,14,398.1,30.6,13.25,2761,3505,2678,207,138,77,2703,5,2,21,1232,184,3931,119,1183,70,62,39,4,1,Rainy,74,70,6,10,0,Clear,0,0,0,59,1,1,Maintenance,0
FL20491,N26880,AS,SFO,ORD,Boeing 787,6,374.5,32.6,12.86,2552,3435,3203,201,107,75,1707,1,1,5,1841,241,2504,157,4762,27,54,42,5,1,Snowy,41,41,15,9,0,Clear,0,1,0,83,1,0,None,15
FL20492,N39918,WN,LAS,EWR,Airbus A330,5,336.0,51.8,14.27,2665,3323,3364,205,117,86,607,5,4,15,2221,301,1554,41,6633,74,68,16,8,0,Clear,67,74,12,9,0,Cloudy,0,0,0,74,0,0,None,0
FL20493,N50857,WN,ATL,PHX,Boeing 737,8,442.4,43.5,9.81,2388,2714,2990,205,119,88,4636,11,6,21,1583,212,718,176,1647,60,43,10,7,0,Clear,71,51,17,7,0,Clear,1,0,1,70,0,0,None,45
FL20494,N53455,AS,EWR,BOS,Boeing 737,0,396.2,44.7,10.46,2357,3447,3409,189,127,93,9177,4,5,7,200,55,608,161,5265,67,61,20,8,0,Clear,62,42,9,9,0,Clear,0,0,1,80,0,0,None,60
FL20495,N17667,NK,DFW,BOS,Boeing 787,2,311.7,52.8,15.74,2637,3001,2916,198,188,97,7799,3,0,22,1559,216,60,43,8628,74,45,13,10,0,Clear,68,54,14,8,0,Clear,1,0,1,93,1,1,Maintenance,0
FL20496,N29332,AA,ORD,SEA,Airbus A330,17,319.7,40.2,15.05,2774,3042,2996,167,146,94,7978,1,2,17,1716,229,1477,39,2702,41,82,22,10,0,Clear,25,69,20,10,0,Cloudy,0,0,0,61,1,1,Maintenance,0
FL20497,N65308,B6,LAS,PHX,Boeing 737,7,318.9,45.7,18.69,2336,3000,2860,227,134,89,9458,6,5,9,255,69,2070,17,9970,75,30,5,7,0,Cloudy,73,33,7,10,0,Clear,1,0,0,78,1,1,Maintenance,0
FL20498,N68817,NK,CLT,BOS,Embraer E175,3,355.2,41.3,15.93,2522,2789,3090,204,138,95,8241,10,1,20,727,125,121,31,7921,60,21,15,8,0,Clear,68,55,8,1,1,Foggy,0,1,2,74,1,1,Maintenance,0
