flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL20345,N83730,AS,ATL,CLT,Airbus A330,18,379.8,43.9,23.62,2649,3048,2733,185,121,69,9294,7,5,21,226,66,913,67,10157,84,42,24,10,0,Cloudy,92,78,6,8,0,Clear,0,0,1,58,1,0,None,15
FL20346,N92277,UA,EWR,BOS,Boeing 777,17,359.5,40.2,14.58,2408,2699,3294,198,182,79,222,6,0,11,200,58,2329,59,6429,80,44,8,9,0,Clear,89,69,6,10,0,Cloudy,0,0,0,63,1,0,None,45
FL20347,N40540,F9,ATL,BOS,Boeing 737,6,308.3,37.7,11.8,2541,2779,3166,201,109,100,5467,8,0,16,945,146,3834,16,13105,87,53,15,10,0,Clear,91,46,8,7,0,Clear,0,1,0,75,0,0,None,0
FL20348,N68599,AA,PHX,SFO,Embraer E175,11,387.8,32.6,9.62,2636,2792,3271,184,153,60,3398,11,2,8,650,109,2656,85,2507,52,58,6,10,0,Cloudy,52,56,23,9,0,Clear,0,0,0,69,1,0,None,0
FL20349,N14432,AS,MCO,MIA,Airbus A320,10,350.9,40.8,16.12,2134,2648,2800,202,152,100,6486,9,6,7,192,62,2658,75,13098,72,21,25,3,1,Rainy,59,33,7,10,0,Cloudy,0,0,0,70,1,1,Maintenance,0
FL20350,N79251,WN,SEA,LAS,Boeing 737,18,415.7,27.8,19.22,2817,2919,3134,223,108,89,8489,6,0,12,866,123,4001,146,12004,81,32,6,10,0,Cloudy,86,50,22,10,0,Cloudy,2,0,1,61,1,1,Maintenance,0
FL20351,N26447,WN,SEA,JFK,Airbus A330,3,366.6,42.7,16.0,2306,3339,2875,184,136,74,6625,7,1,14,2415,320,2129,161,2639,99,44,9,8,0,Clear,87,84,13,8,0,Clear,1,1,0,82,1,1,Maintenance,0
FL20352,N84463,B6,PHX,CLT,Boeing 777,8,315.5,46.0,10.78,2462,2908,2638,223,173,81,712,9,4,22,1769,239,2365,15,14427,68,89,11,9,0,Clear,54,63,10,10,0,Clear,0,1,0,74,0,0,None,15
FL20353,N22204,F9,DFW,DEN,Embraer E175,10,304.0,49.7,14.86,2320,2178,2983,196,165,66,6350,8,5,11,640,103,1640,3,6939,77,80,24,7,0,Cloudy,97,52,23,8,0,Clear,2,1,0,62,0,0,None,45
FL20354,N37400,F9,DEN,EWR,Boeing 737,12,340.0,35.0,15.06,2523,2804,2803,241,195,68,5063,6,1,19,1600,226,935,47,1907,71,45,20,4,1,Rainy,97,33,8,10,0,Cloudy,1,0,0,70,1,1,Maintenance,0
FL20355,N23352,AS,CLT,LAX,Boeing 737,1,333.8,46.9,18.87,2112,2726,3261,189,198,100,9457,3,2,11,2120,292,3017,51,14380,59,35,7,8,0,Cloudy,54,69,11,10,0,Clear,0,1,0,86,1,0,None,0
FL20356,N55010,AA,MCO,SFO,Airbus A320,7,347.5,34.5,14.11,2438,2938,3163,211,169,86,5033,8,3,6,2441,318,62,54,6176,79,66,42,4,1,Rainy,76,25,16,8,0,Cloudy,1,1,1,80,1,0,None,15
FL20357,N69242,AA,SEA,IAH,Boeing 787,5,348.8,53.9,11.14,2188,2729,3174,202,118,71,2015,6,3,11,1872,259,3456,94,11367,92,63,6,8,0,Clear,95,71,41,5,1,Rainy,0,0,1,88,0,0,None,30
FL20358,N37217,B6,DEN,IAH,Airbus A320,13,425.3,27.0,16.0,2551,3490,2932,203,197,73,4865,3,1,14,861,128,2250,147,12140,71,73,10,9,0,Clear,63,47,16,3,1,Foggy,0,1,0,68,1,0,None,0
FL20359,N51465,WN,JFK,LAX,Airbus A320,0,351.0,39.3,10.72,2130,2551,3070,205,136,100,6122,6,1,19,2469,323,1023,97,4599,89,23,23,10,0,Cloudy,88,57,17,9,0,Clear,1,2,0,91,0,0,None,45
FL20360,N45655,DL,ATL,CLT,Airbus A320,18,387.3,38.2,13.47,2553,3109,2812,199,162,81,5691,8,0,21,226,66,2594,89,6900,91,45,22,10,0,Clear,81,72,5,9,0,Clear,0,1,0,56,1,0,None,60
FL20361,N40269,AA,MCO,BOS,Embraer E175,12,423.4,28.0,8.75,2467,3279,2813,198,93,70,2501,9,4,12,1122,155,3591,161,13613,74,68,22,10,0,Cloudy,72,76,11,9,0,Clear,0,1,0,61,1,1,Maintenance,0
FL20362,N89339,WN,EWR,BOS,Airbus A320,4,383.5,42.9,12.37,2471,2264,2954,219,142,100,6310,11,1,13,200,47,3195,112,14056,58,52,10,9,0,Clear,64,20,19,9,0,Cloudy,1,2,0,82,1,0,None,0
FL20363,N35220,UA,DEN,ORD,Boeing 737,13,374.7,37.3,16.48,2028,3335,2707,192,136,79,535,4,3,21,886,141,1758,68,14425,63,58,12,9,0,Clear,71,88,7,9,0,Clear,0,0,1,67,1,1,Maintenance,0
FL20364,N34282,WN,LAX,DFW,Boeing 777,9,350.2,43.8,15.85,2551,2886,3204,215,216,78,6353,2,3,14,1232,181,745,64,11401,32,28,30,2,1,Snowy,28,85,34,2,1,Rainy,0,0,0,80,0,1,Weather,0
FL20365,N91313,NK,DFW,ORD,Boeing 737,6,331.7,41.4,13.37,2571,2833,3040,212,146,67,9742,6,5,18,801,135,3113,23,11032,85,42,20,8,1,Cloudy,93,66,16,7,1,Cloudy,0,0,0,74,0,0,None,30
FL20366,N19417,NK,IAH,ATL,Boeing 777,8,352.8,44.5,13.48,2384,2801,2660,192,131,92,9627,10,1,15,687,102,3806,83,7410,61,64,22,7,0,Cloudy,56,60,17,7,0,Clear,1,2,0,79,0,0,None,0
FL20367,N30540,DL,DFW,SFO,Boeing 787,2,334.6,35.3,12.87,2701,2658,2865,182,183,86,6025,3,6,13,1461,203,2574,80,12595,68,26,7,8,0,Clear,50,33,14,9,0,Clear,0,0,0,91,1,0,None,15
FL20368,N74387,F9,DFW,SFO,Boeing 737,19,457.6,31.1,18.37,2546,3131,3097,207,173,73,7387,4,3,12,1461,214,2893,144,12108,68,44,16,10,0,Cloudy,67,45,21,7,0,Clear,0,0,0,60,1,0,None,0
FL20369,N92529,NK,IAH,LAX,Airbus A330,17,318.2,48.4,15.3,2334,2426,2878,204,128,86,7455,10,1,6,1376,198,3599,16,13708,72,78,19,4,1,Rainy,73,57,24,10,0,Clear,0,0,0,65,0,0,None,0
FL20370,N11921,F9,DEN,CLT,Embraer E175,4,396.2,40.3,9.79,2447,3303,2519,212,173,100,2124,1,6,20,1334,185,2104,121,739,49,51,23,8,0,Clear,26,61,11,10,0,Clear,3,0,1,80,0,0,None,0
FL20371,N39157,B6,BOS,SEA,Embraer E175,5,410.5,30.4,7.43,2282,3251,2912,191,150,85,5929,3,4,12,2488,332,2438,168,7674,68,38,12,7,0,Cloudy,57,80,23,8,0,Clear,3,0,0,78,1,1,Maintenance,0
FL20372,N81591,WN,SEA,CLT,Boeing 737,23,392.4,47.6,15.09,2623,2823,3095,214,175,60,3674,7,4,21,2274,304,2586,60,521,71,45,8,1,1,Foggy,99,20,15,4,1,Rainy,0,0,1,50,1,1,Maintenance,0
FL20373,N44289,WN,LAX,BOS,Boeing 777,13,361.1,47.7,12.51,2427,3340,2840,191,159,89,497,5,3,7,2605,344,4680,44,14114,65,52,21,7,0,Clear,64,24,7,9,1,Cloudy,2,1,0,72,0,0,None,0
FL20374,N59460,F9,ATL,PHX,Airbus A320,3,321.3,37.3,17.47,2681,2851,2941,207,128,80,1493,2,3,7,1583,215,4923,42,12450,43,69,19,8,0,Cloudy,47,35,16,2,1,Rainy,1,0,1,87,1,1,Maintenance,0
FL20375,N53495,NK,MIA,MCO,Airbus A320,15,461.2,28.3,14.03,2455,2996,2782,190,159,78,7176,9,0,8,192,57,4276,133,7781,54,52,7,10,0,Cloudy,74,33,16,7,0,Clear,0,0,0,66,1,1,Maintenance,0
FL20376,N78570,DL,ATL,DFW,Boeing 787,5,407.3,24.3,23.99,2321,3300,2768,211,147,80,4444,4,2,8,729,109,683,146,12263,51,50,21,7,0,Clear,56,65,42,5,1,Rainy,1,0,3,85,1,1,Maintenance,0
FL20377,N50314,AS,SEA,MIA,Boeing 777,6,345.3,41.9,8.94,2797,2894,2964,183,161,83,936,3,3,10,2721,351,4562,50,7934,55,82,24,8,0,Clear,66,89,22,7,0,Clear,1,1,0,81,0,0,None,0
FL20378,N33533,F9,IAH,ATL,Boeing 787,5,392.3,44.9,12.05,2436,2828,3148,189,138,100,3571,10,2,17,687,117,3312,142,10518,63,40,21,10,0,Clear,51,20,7,7,0,Clear,0,0,1,88,0,0,None,0
FL20379,N10935,DL,LAX,SEA,Airbus A330,11,326.1,52.0,15.91,2180,3146,2990,186,192,79,2832,10,4,22,955,145,4611,55,5369,62,42,5,10,1,Cloudy,50,66,6,9,0,Clear,2,0,0,71,1,1,Maintenance,0
FL20380,N16752,DL,ORD,SFO,Embraer E175,4,389.2,31.1,13.62,2120,2712,3010,202,120,85,4696,10,3,18,1841,248,4127,139,9610,69,74,24,9,0,Clear,50,26,22,4,1,Rainy,1,0,0,72,1,1,Maintenance,0
FL20381,N37031,F9,SEA,CLT,Airbus A320,16,412.1,40.5,8.87,2749,2713,2886,226,178,84,6383,3,5,10,2274,292,3361,98,6343,54,54,16,7,0,Cloudy,61,21,19,8,0,Cloudy,0,1,1,65,0,0,None,0
FL20382,N56425,NK,IAH,LAS,Airbus A320,18,349.2,50.7,15.04,2121,3414,2614,210,175,100,6315,1,1,18,1219,179,4086,36,11932,35,20,19,9,0,Clear,49,43,7,10,0,Clear,1,0,0,65,1,0,None,0
FL20383,N84668,AS,SFO,MCO,Airbus A320,0,315.3,59.4,14.83,2377,2966,3036,198,116,84,8915,8,4,10,2441,329,2306,56,14409,97,50,16,8,0,Clear,87,76,16,3,1,Foggy,1,0,0,85,1,0,None,0
FL20384,N47741,F9,SFO,MCO,Embraer E175,7,370.7,40.6,10.42,2251,2893,2905,193,190,91,3575,3,5,11,2441,331,2194,64,4925,71,32,17,8,0,Cloudy,69,80,23,8,0,Clear,0,1,0,71,1,0,None,0
FL20385,N13327,DL,MCO,IAH,Boeing 777,7,331.8,47.1,9.22,2776,3620,3073,217,164,79,3892,12,2,11,852,141,2849,58,12005,46,72,11,8,0,Clear,43,68,16,10,0,Cloudy,0,0,0,77,0,0,None,0
FL20386,N74929,B6,DFW,MIA,Embraer E175,8,356.8,41.5,12.07,2296,2253,2703,218,231,78,947,11,3,21,1120,167,2814,54,14646,62,73,10,9,0,Clear,63,55,12,10,0,Cloudy,0,1,0,74,0,0,None,45
FL20387,N45155,B6,EWR,ORD,Boeing 777,16,466.4,26.5,15.09,2403,3112,3103,206,215,74,9886,11,1,17,717,121,2101,135,12346,56,88,8,8,0,Clear,50,51,21,7,0,Clear,0,0,1,61,1,1,Maintenance,0
FL20388,N13568,AS,DEN,JFK,Boeing 787,8,420.4,30.5,16.22,2439,3265,2939,207,191,86,4726,12,6,8,1621,219,819,170,3120,34,32,39,2,1,Snowy,40,77,26,3,1,Rainy,0,0,0,82,1,1,Maintenance,0
FL20389,N12330,F9,DEN,SFO,Airbus A320,1,372.6,32.1,16.14,2842,2294,3424,200,154,85,1739,10,2,10,965,146,2973,140,6352,72,57,32,4,1,Rainy,64,78,17,7,0,Clear,1,0,1,90,1,1,Maintenance,0
FL20390,N75487,B6,PHX,SEA,Boeing 787,9,311.1,28.4,13.62,2419,3200,3054,182,120,92,7716,6,2,9,1107,169,1228,42,10835,98,45,9,7,0,Clear,97,84,19,8,0,Cloudy,0,0,0,82,1,0,None,0
FL20391,N25742,WN,MIA,MCO,Boeing 787,11,401.9,58.0,20.28,2720,3185,3062,188,165,74,9776,5,2,13,192,54,2508,159,6255,72,32,18,9,0,Cloudy,64,41,13,9,0,Clear,0,0,0,79,0,0,None,0
FL20392,N25931,DL,BOS,MCO,Airbus A320,0,376.8,45.3,16.06,2226,3074,3125,192,144,100,8578,11,2,13,1122,172,2133,172,10762,73,24,11,9,1,Cloudy,53,68,21,9,0,Cloudy,1,0,0,84,1,1,Maintenance,0
FL20393,N90485,F9,SFO,ATL,Airbus A320,5,406.0,30.4,12.34,2860,2990,3102,188,209,100,5753,11,1,20,2134,281,249,144,5128,57,81,11,9,0,Clear,64,84,19,10,1,Cloudy,0,0,0,84,1,1,Maintenance,0
FL20394,N27104,AA,BOS,IAH,Boeing 787,4,377.9,30.3,6.89,2444,2458,3047,211,151,89,9071,6,0,8,1594,220,953,151,12837,84,31,6,7,1,Cloudy,80,75,21,9,0,Clear,0,0,0,85,0,0,None,0
FL20395,N48456,B6,SEA,JFK,Boeing 787,4,289.9,40.7,12.15,2371,3128,2881,209,162,83,1061,6,4,8,2415,327,4473,18,2585,86,59,23,8,0,Cloudy,80,38,18,10,0,Cloudy,0,1,0,90,0,0,None,30
FL20396,N37799,NK,JFK,SEA,Boeing 787,10,339.2,28.7,13.48,2911,2559,3073,175,175,100,1873,12,1,12,2415,322,2622,59,9701,41,88,7,8,0,Cloudy,49,71,43,3,1,Rainy,1,0,0,74,1,1,Maintenance,0
FL20397,N24902,AS,JFK,MIA,Airbus A330,16,378.3,35.2,10.24,2234,2586,3046,202,116,67,1489,11,1,6,1091,160,3391,67,14000,52,36,12,3,1,Foggy,65,64,10,9,0,Clear,0,1,0,60,0,0,None,15
FL20398,N23650,WN,BOS,MIA,Airbus A320,11,413.0,46.7,15.13,2625,3449,3490,193,132,86,7956,7,0,17,1260,172,1846,140,7729,90,47,13,7,0,Clear,74,57,18,7,0,Cloudy,1,0,1,74,1,0,None,0
FL20399,N18969,DL,SEA,SFO,Airbus A320,11,351.7,34.2,11.81,2633,3126,2965,203,190,98,230,7,5,16,679,119,2321,74,10142,83,54,9,7,0,Cloudy,83,39,19,10,0,Clear,0,0,0,68,1,0,None,15
FL20400,N70132,UA,PHX,DFW,Airbus A320,15,363.1,34.7,14.68,2343,2906,2830,206,163,86,8776,6,6,8,865,138,1784,132,10050,83,34,17,10,0,Clear,78,31,10,9,0,Clear,0,0,0,68,0,0,None,0
FL20401,N28321,WN,EWR,ATL,Boeing 787,4,348.8,39.4,18.83,2467,3850,3041,205,150,91,6115,3,4,6,744,111,3771,121,14596,66,84,6,9,0,Clear,74,83,17,9,0,Cloudy,1,0,0,81,1,1,Maintenance,0
FL20402,N62731,UA,LAX,EWR,Boeing 777,21,488.1,26.2,13.49,2428,3654,3275,187,192,84,3338,3,5,12,2448,321,3797,173,5598,74,54,6,10,0,Clear,68,72,19,8,0,Cloudy,0,1,0,56,0,0,None,30
FL20403,N53688,AS,ORD,ATL,Embraer E175,12,345.5,46.0,13.49,2661,2585,2794,195,180,72,4417,7,3,6,606,98,943,55,1915,88,79,15,7,0,Clear,72,41,7,8,1,Cloudy,2,0,1,66,0,0,None,0
FL20404,N65405,UA,ORD,BOS,Airbus A320,15,400.9,28.9,10.89,2371,3078,3129,188,196,67,6030,2,2,17,864,125,82,93,4687,43,77,25,4,1,Snowy,32,28,34,5,1,Snowy,0,0,1,65,0,0,None,120
FL20405,N87603,NK,JFK,BOS,Boeing 777,12,412.1,38.2,9.3,2676,3097,3070,207,126,75,6874,8,1,8,186,42,4762,109,9063,94,77,11,8,0,Clear,90,23,17,8,0,Clear,0,1,1,67,1,0,None,0
FL20406,N45605,WN,PHX,JFK,Airbus A320,13,388.0,36.4,16.57,2621,3292,2983,195,107,75,9067,7,3,6,2148,280,4626,147,13694,90,21,15,9,0,Clear,91,22,23,9,0,Clear,0,0,0,65,1,1,Maintenance,0
FL20407,N26013,DL,LAS,ATL,Boeing 737,17,357.5,48.6,16.02,2917,3073,2881,194,218,93,6659,7,3,9,1742,245,1573,40,10463,73,30,12,10,0,Clear,91,20,6,10,0,Clear,3,0,0,63,1,1,Maintenance,0
FL20408,N49829,UA,LAS,LAX,Embraer E175,9,390.1,43.3,15.64,2411,3025,2751,197,142,99,6391,11,4,11,236,61,2408,145,8368,52,66,14,8,0,Clear,66,53,15,1,1,Foggy,0,1,0,70,0,1,Weather,0
FL20409,N46621,AA,IAH,SEA,Boeing 737,4,322.0,46.1,11.96,2311,2931,2781,212,145,100,4295,11,5,12,1872,257,4342,39,6581,63,29,6,8,0,Clear,56,71,9,9,0,Cloudy,1,0,1,82,0,0,None,15
FL20410,N12091,UA,IAH,PHX,Embraer E175,4,349.8,31.4,13.17,2109,3220,2758,191,175,100,4348,8,6,17,1007,156,2600,125,12949,70,83,6,8,0,Clear,96,26,29,2,1,Rainy,1,1,0,75,1,1,Maintenance,0
FL20411,N46742,DL,BOS,LAS,Airbus A320,0,379.8,28.0,17.57,2530,2882,2877,182,111,84,7837,4,0,9,2375,316,1380,174,891,64,60,19,8,0,Clear,73,62,19,9,0,Clear,1,0,0,83,1,1,Maintenance,0
FL20412,N64638,UA,LAX,IAH,Boeing 777,9,340.9,46.5,11.48,2392,3086,3090,200,165,83,523,11,2,11,1376,185,1916,32,7774,55,30,5,2,1,Foggy,72,30,5,8,0,Clear,1,0,1,76,0,0,None,0
FL20413,N87817,DL,LAS,SEA,Boeing 787,11,442.6,31.2,7.21,2376,3188,3235,205,152,91,3030,11,5,22,866,124,1468,170,11087,59,60,9,9,1,Cloudy,54,76,11,8,0,Clear,0,0,0,73,1,1,Maintenance,0
FL20414,N92689,B6,MIA,LAS,Boeing 737,6,398.2,42.5,17.64,2585,3100,3141,186,142,90,6423,8,5,14,2171,299,3284,158,7858,85,79,11,10,0,Clear,94,36,10,9,0,Clear,2,0,2,80,1,1,Maintenance,0
FL20415,N43395,UA,LAX,MIA,Boeing 787,8,346.4,36.4,11.5,2629,3021,2768,213,155,80,3362,8,4,18,2338,303,2094,55,11148,89,59,17,10,0,Clear,74,60,9,7,0,Cloudy,1,0,0,75,1,1,Maintenance,0
FL20416,N20537,F9,IAH,ATL,Boeing 787,9,376.9,27.6,14.36,2411,2511,2932,204,185,86,2352,3,4,21,687,111,2041,68,12922,54,52,21,8,0,Clear,65,50,16,9,0,Clear,1,0,0,77,1,1,Maintenance,0
FL20417,N70073,NK,DEN,ORD,Boeing 777,15,400.2,27.7,16.08,2439,2548,3100,204,202,86,9414,2,6,8,886,144,4096,152,2474,34,75,16,4,1,Snowy,37,20,23,9,0,Cloudy,3,0,0,68,1,0,None,15
FL20418,N15182,DL,BOS,IAH,Airbus A330,8,404.7,25.2,13.6,2345,2884,2873,221,120,87,7529,8,3,20,1594,223,4558,157,4462,97,58,11,7,0,Cloudy,91,70,15,2,1,Foggy,1,0,0,75,1,1,Maintenance,0
FL20419,N48482,AA,JFK,LAX,Boeing 737,12,362.9,38.7,11.93,2379,3438,3150,197,193,96,8131,5,5,10,2469,333,2025,102,6467,68,44,36,2,1,Rainy,54,59,17,8,0,Cloudy,0,0,0,71,0,0,None,0
FL20420,N19408,WN,BOS,MCO,Embraer E175,11,377.8,46.2,16.54,2335,2936,2879,166,114,91,4589,3,5,14,1122,159,2202,83,6244,68,58,15,7,0,Clear,52,25,10,7,0,Clear,1,0,0,66,0,0,None,15
FL20421,N90938,B6,EWR,ATL,Boeing 737,12,419.8,34.0,11.42,2376,2749,2863,182,141,79,7290,6,6,17,744,127,1516,118,7282,86,39,19,9,0,Clear,78,20,11,9,0,Clear,0,1,0,71,0,0,None,45
FL20422,N82415,B6,LAX,ORD,Embraer E175,13,378.1,37.3,15.6,2475,3090,2909,221,148,86,8712,5,6,10,1741,241,1754,96,14983,55,77,17,8,0,Clear,57,67,5,10,0,Clear,1,1,0,62,1,1,Maintenance,0
FL20423,N11712,B6,LAX,MIA,Boeing 737,11,335.1,50.6,8.27,2777,2660,2483,193,105,76,3535,1,1,14,2338,305,2682,35,14327,48,48,18,7,0,Cloudy,33,25,24,8,0,Clear,0,0,0,69,0,0,None,15
FL20424,N20734,AS,DFW,BOS,Boeing 737,4,316.4,31.4,13.0,2413,3308,2645,219,144,77,3282,9,0,21,1559,222,1686,85,10120,72,48,12,8,0,Cloudy,70,49,5,8,0,Clear,1,0,0,83,1,0,None,0
FL20425,N13506,UA,MCO,DEN,Boeing 787,0,266.0,41.7,13.45,2347,2491,2869,210,165,89,5801,10,4,21,1544,219,2201,29,14519,65,60,24,10,0,Clear,55,71,23,10,0,Cloudy,0,0,1,89,0,0,None,0
FL20426,N34642,DL,DEN,SEA,Boeing 787,6,383.0,40.0,17.48,2503,3091,3083,219,164,92,8396,4,5,11,1022,155,4793,163,2942,51,32,5,7,0,Clear,73,89,16,3,1,Foggy,0,0,2,83,1,0,None,30
FL20427,N64973,UA,EWR,PHX,Airbus A320,0,297.3,62.7,15.25,2542,3068,3060,188,98,98,5337,7,1,8,2128,285,4201,41,14148,78,49,12,10,0,Clear,71,42,16,8,0,Clear,0,2,1,91,1,0,None,30
FL20428,N21004,AA,LAX,MIA,Airbus A330,16,304.3,31.2,12.11,2851,3344,3157,204,208,93,4291,10,5,20,2338,301,3688,12,9029,66,66,9,8,0,Clear,52,66,24,8,0,Clear,0,0,0,59,0,0,None,45
FL20429,N43303,AA,CLT,MIA,Boeing 777,19,381.6,33.6,14.8,2216,2903,2753,193,132,88,5054,9,6,7,651,100,3688,88,9635,52,45,9,9,0,Cloudy,72,74,6,8,0,Clear,0,0,0,62,1,1,Maintenance,0
FL20430,N10092,WN,JFK,CLT,Boeing 777,12,345.0,36.0,6.48,2403,3209,2904,196,179,80,6602,2,6,17,541,100,1665,102,8846,43,63,13,8,0,Clear,47,69,15,7,0,Cloudy,0,0,0,70,1,1,Maintenance,0
FL20431,N55015,DL,SEA,ATL,Airbus A320,11,413.2,39.1,12.8,2663,2929,2779,186,177,92,8638,6,0,19,2177,281,2719,106,11872,99,83,9,8,0,Clear,79,34,9,7,0,Cloudy,0,0,0,71,1,1,Maintenance,0
FL20432,N96786,B6,DFW,MIA,Boeing 737,18,346.0,42.5,13.65,2509,2931,2994,219,135,60,3433,4,6,7,1120,171,2433,57,12700,52,73,18,10,0,Clear,71,52,10,8,0,Cloudy,1,0,1,53,0,0,None,30
FL20433,N77654,NK,LAX,BOS,Boeing 787,8,395.6,19.9,12.28,2406,2576,3027,211,157,94,1501,11,4,12,2605,344,3687,142,523,57,81,23,7,0,Clear,62,39,11,8,0,Clear,0,1,0,83,1,0,None,15
FL20434,N48356,AS,PHX,IAH,Embraer E175,9,402.0,30.2,7.58,2110,3152,3129,182,163,92,3447,3,1,5,1007,148,1508,126,7675,69,67,18,9,0,Clear,68,67,13,7,0,Cloudy,0,1,0,66,1,0,None,0
FL20435,N37611,DL,BOS,JFK,Boeing 777,16,396.5,34.2,12.52,2649,2858,3015,205,171,99,2510,2,4,7,186,47,2852,104,9343,43,74,26,3,1,Rainy,29,50,24,7,0,Clear,0,2,2,68,1,1,Maintenance,0
FL20436,N24679,AA,LAX,SFO,Boeing 787,0,385.5,30.0,15.02,2378,3255,3476,172,160,75,2810,2,1,12,337,79,3687,177,10556,28,48,22,2,1,Rainy,35,38,31,2,1,Rainy,0,0,0,91,1,1,Maintenance,0
FL20437,N48807,DL,LAS,SEA,Airbus A320,2,344.4,44.0,13.86,2914,2872,3303,183,186,100,4872,4,1,19,866,126,3705,83,6765,62,81,12,10,0,Clear,52,86,10,8,0,Cloudy,1,0,1,85,1,0,None,0
FL20438,N78263,WN,ATL,ORD,Boeing 737,19,410.5,55.2,11.65,2796,3012,2740,195,116,89,2049,11,6,13,606,111,842,73,2909,58,73,20,7,0,Clear,67,73,24,8,0,Clear,0,0,0,58,1,1,Maintenance,0
FL20439,N29480,AA,LAX,MCO,Boeing 777,11,327.0,41.1,12.96,2678,3319,2927,216,119,89,3364,3,0,13,2213,300,4020,67,11029,60,77,13,9,0,Cloudy,67,25,13,10,0,Clear,1,0,0,69,1,0,None,30
FL20440,N92090,WN,JFK,IAH,Embraer E175,11,368.4,36.8,13.06,2328,2816,3094,166,162,95,3019,11,4,12,1415,203,4811,99,5850,55,77,19,7,0,Clear,51,71,43,5,1,Rainy,2,0,1,67,1,1,Maintenance,0
FL20441,N65363,NK,LAX,LAS,Boeing 787,1,322.5,40.7,16.82,2555,3351,3235,224,151,86,4830,7,5,8,236,63,2534,54,9792,91,78,5,9,0,Cloudy,96,38,19,9,0,Clear,0,0,0,91,1,0,None,0
FL20442,N15552,NK,ATL,MCO,Boeing 737,16,361.3,50.7,13.93,2584,3010,3033,207,178,88,2281,4,5,6,404,69,2122,50,7343,74,49,19,9,0,Cloudy,73,73,27,4,1,Rainy,1,1,0,56,0,0,None,0
FL20443,N87399,DL,BOS,MCO,Airbus A330,9,407.0,33.6,16.18,2792,3106,2933,203,112,89,8476,11,6,19,1122,162,1578,119,8345,71,59,13,7,1,Cloudy,64,34,22,7,0,Clear,0,0,0,68,1,1,Maintenance,0
FL20444,N20095,B6,MIA,LAS,Embraer E175,0,326.9,46.6,13.54,2566,3174,2892,212,89,87,8997,11,2,6,2171,292,2037,62,5747,69,24,18,8,0,Clear,71,22,8,9,0,Clear,0,1,1,78,1,1,Maintenance,0
FL20445,N83366,AS,ATL,PHX,Embraer E175,6,348.1,39.6,8.01,2590,2941,3214,193,196,100,3401,7,3,22,1583,222,4101,78,6526,83,61,44,4,1,Rainy,75,39,9,10,0,Clear,0,0,0,74,1,1,Maintenance,0
FL20446,N78271,WN,LAS,EWR,Boeing 737,18,434.8,30.0,20.12,2356,3020,3293,186,117,75,9390,3,5,9,2221,300,4302,140,8610,72,89,17,9,0,Clear,55,25,14,8,0,Clear,0,0,0,53,1,1,Maintenance,0
FL20447,N31904,NK,PHX,SFO,Embraer E175,1,283.7,43.9,14.05,2268,3040,3203,195,143,79,5022,7,5,5,650,103,756,12,1816,79,42,6,7,0,Clear,75,63,31,3,1,Rainy,4,0,1,83,0,0,None,0
FL20448,N65183,B6,LAS,SEA,Boeing 737,15,376.0,25.6,15.18,2525,3115,3187,207,164,75,5457,5,6,6,866,125,4292,107,2516,64,63,7,8,0,Clear,58,42,13,8,0,Clear,0,0,1,62,1,1,Maintenance,0
FL20449,N43302,NK,ATL,LAX,Boeing 787,6,340.2,28.9,12.8,2675,2790,2969,233,131,90,610,8,3,16,1942,270,4948,40,7722,89,28,8,8,0,Clear,87,27,8,8,0,Cloudy,0,0,0,78,0,0,None,0
FL20450,N39244,AA,MIA,DFW,Boeing 777,15,403.0,43.6,11.12,2235,2894,3303,184,115,74,6743,8,1,18,1120,167,4573,83,13009,78,82,11,10,0,Clear,86,26,23,9,0,Clear,1,0,0,68,0,0,None,0
FL20451,N93735,AA,LAS,MCO,Boeing 777,7,402.0,49.8,15.39,2325,3103,2751,211,143,88,3588,9,2,11,2035,274,2880,147,6732,66,22,44,3,1,Rainy,50,72,10,8,0,Clear,1,0,0,79,1,1,Maintenance,0
FL20452,N24305,WN,PHX,MIA,Airbus A330,3,320.7,33.3,7.68,2674,2997,2965,205,191,94,2755,11,2,9,1968,266,3776,59,2619,71,66,22,10,0,Clear,57,84,22,7,0,Clear,2,0,0,85,1,1,Maintenance,0
FL20453,N61630,DL,LAS,IAH,Boeing 787,6,383.7,44.1,11.39,2215,3554,3161,176,158,72,3894,3,0,18,1219,173,2280,66,9030,65,22,11,7,0,Cloudy,59,56,17,10,0,Clear,0,0,0,80,0,0,None,0
